productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extCost,extPitchValue,extDefenseValue,extPower,extFlavorText,extIntellect,extLife
488533,Scout the Periphery (Yellow),Scout the Periphery Yellow,https://tcgplayer-cdn.tcgplayer.com/product/488533_200w.jpg,62,22893,https://cpt.tcgcsv.com/HqW5,2024-05-08T19:44:22.663,1,0.02,0.15,1.4,0.1,,Normal,Common,OUT226,Action,,Generic,0,2,2,,,,
488534,Scout the Periphery (Blue),Scout the Periphery Blue,https://tcgplayer-cdn.tcgplayer.com/product/488534_200w.jpg,62,22893,https://cpt.tcgcsv.com/JqW5,2024-05-08T19:43:52.433,1,0.1,0.25,1.48,,,Rainbow Foil,Common,OUT227,Action,,Generic,0,3,2,,,,
488534,Scout the Periphery (Blue),Scout the Periphery Blue,https://tcgplayer-cdn.tcgplayer.com/product/488534_200w.jpg,62,22893,https://cpt.tcgcsv.com/JqW5,2024-05-08T19:43:52.433,1,0.02,0.15,1.4,0.05,,Normal,Common,OUT227,Action,,Generic,0,3,2,,,,
488535,Brush Off (Red),Brush Off Red,https://tcgplayer-cdn.tcgplayer.com/product/488535_200w.jpg,62,22893,https://cpt.tcgcsv.com/KqW5,2023-03-24T04:03:16.763,1,0.03,0.15,1.41,0.07,,Normal,Common,OUT228,Instant,,Generic,0,1,,,,,
488535,Brush Off (Red),Brush Off Red,https://tcgplayer-cdn.tcgplayer.com/product/488535_200w.jpg,62,22893,https://cpt.tcgcsv.com/KqW5,2023-03-24T04:03:16.763,1,0.05,0.25,1.45,0.59,,Rainbow Foil,Common,OUT228,Instant,,Generic,0,1,,,,,
488536,Brush Off (Yellow),Brush Off Yellow,https://tcgplayer-cdn.tcgplayer.com/product/488536_200w.jpg,62,22893,https://cpt.tcgcsv.com/LqW5,2023-03-24T04:03:16.763,1,0.04,0.25,1.43,,,Rainbow Foil,Common,OUT229,Instant,,Generic,0,2,,,,,
488536,Brush Off (Yellow),Brush Off Yellow,https://tcgplayer-cdn.tcgplayer.com/product/488536_200w.jpg,62,22893,https://cpt.tcgcsv.com/LqW5,2023-03-24T04:03:16.763,1,0.01,0.15,1.39,0.05,,Normal,Common,OUT229,Instant,,Generic,0,2,,,,,
488537,Brush Off (Blue),Brush Off Blue,https://tcgplayer-cdn.tcgplayer.com/product/488537_200w.jpg,62,22893,https://cpt.tcgcsv.com/MqW5,2023-03-24T04:03:16.763,1,0.02,0.15,1.41,0.06,,Normal,Common,OUT230,Instant,,Generic,0,3,,,,,
488537,Brush Off (Blue),Brush Off Blue,https://tcgplayer-cdn.tcgplayer.com/product/488537_200w.jpg,62,22893,https://cpt.tcgcsv.com/MqW5,2023-03-24T04:03:16.763,1,0.05,0.2,1.45,0.07,,Rainbow Foil,Common,OUT230,Instant,,Generic,0,3,,,,,
488538,Bloodrot Pox,Bloodrot Pox,https://tcgplayer-cdn.tcgplayer.com/product/488538_200w.jpg,62,22893,https://cpt.tcgcsv.com/NqW5,2024-05-08T14:39:46.123,1,0.16,0.31,1.47,0.29,,Normal,Token,OUT234,Token,Aura,Generic,,,,,"<em>""We are trumpeters of Their return, that even the deaf can hear Their footsteps drawing near.""-book of the raven, l'Apocalypta</em>",,
488539,Frailty,Frailty,https://tcgplayer-cdn.tcgplayer.com/product/488539_200w.jpg,62,22893,https://cpt.tcgcsv.com/PqW5,2024-05-08T19:01:51.577,1,0.14,0.25,1.5,0.22,,Normal,Token,OUT235,Token,Aura,Generic,,,,,"<em>""Alchemy draws you in with a deadly allure. The promise of deliverance, the costs yet unkown""- Achlys, hag of Mojire</em>",,
488540,Inertia,Inertia,https://tcgplayer-cdn.tcgplayer.com/product/488540_200w.jpg,62,22893,https://cpt.tcgcsv.com/QqW5,2024-05-08T19:08:49.293,1,0.09,0.25,1.51,0.23,,Normal,Token,OUT236,Token,Aura,Generic,,,,,"<em>""This? A lil set-back is all it is. All it will ever be."" - Dr. Mortimer</em>",,
488541,Ponder,Ponder,https://tcgplayer-cdn.tcgplayer.com/product/488541_200w.jpg,62,22893,https://cpt.tcgcsv.com/RqW5,2023-03-24T04:03:16.763,1,0.17,0.25,0.67,0.21,,Normal,Token,OUT237,Token,Aura,Generic,,,,,,,
488542,Cracked Bauble,Cracked Bauble,https://tcgplayer-cdn.tcgplayer.com/product/488542_200w.jpg,62,22893,https://cpt.tcgcsv.com/SqW5,2023-03-24T04:03:16.763,1,0.03,0.14,44.46,0.06,,Normal,Token,OUT238,Resource,,Generic,,2,,,,,
501729,Barbed Castaway // Harmonized Kodachi,Barbed Castaway Harmonized Kodachi,https://tcgplayer-cdn.tcgplayer.com/product/501729_200w.jpg,62,22893,https://cpt.tcgcsv.com/CJ06,2025-03-17T18:20:15.2,2,0.01,0.12,0.5,0.08,,Normal,Token,OUT093 // OUT048,Weapon,Bow (2H);Dagger (1H),Ninja;Ranger,,,,1,,,
501730,Bloodrot Pox // Harmonized Kodachi,Bloodrot Pox Harmonized Kodachi,https://tcgplayer-cdn.tcgplayer.com/product/501730_200w.jpg,62,22893,https://cpt.tcgcsv.com/DJ06,2025-03-17T18:02:14.63,2,0.02,0.15,0.5,0.13,,Normal,Token,OUT234 // OUT048,Token;Weapon,Aura;Dagger (1H),Generic;Ninja,,,,1,"<em>""We are trumpeters of Their return, that even the deaf can hear Their footsteps drawing near.""-book of the raven, l'Apocalypta</em>",,
501731,"Uzuri, Switchblade // Ponder",Uzuri Switchblade Ponder,https://tcgplayer-cdn.tcgplayer.com/product/501731_200w.jpg,62,22893,https://cpt.tcgcsv.com/FJ06,2025-03-17T17:58:39.613,2,0.1,0.2,3.0,0.18,,Normal,Token,OUT001 // OUT237,Hero;Token,Aura,Generic;Assassin,,,,,,4,40
501732,"Katsu, the Wanderer // Ponder",Katsu the Wanderer Ponder,https://tcgplayer-cdn.tcgplayer.com/product/501732_200w.jpg,62,22893,https://cpt.tcgcsv.com/GJ06,2025-03-17T17:59:05.593,2,0.05,0.1,0.35,0.1,,Normal,Token,OUT045 // OUT237,Hero;Token,Aura,Generic;Ninja,,,,,,4,40
501733,"Azalea, Ace in the Hole // Ponder",Azalea Ace in the Hole Ponder,https://tcgplayer-cdn.tcgplayer.com/product/501733_200w.jpg,62,22893,https://cpt.tcgcsv.com/HJ06,2025-03-17T18:04:00.18,2,0.03,0.13,0.5,0.1,,Normal,Token,OUT089 // OUT237,Hero;Token,Aura,Generic;Ranger,,,,,,4,40
501735,Inertia // Spider's Bite,Inertia Spiders Bite,https://tcgplayer-cdn.tcgplayer.com/product/501735_200w.jpg,62,22893,https://cpt.tcgcsv.com/KJ06,2025-03-17T18:20:55.723,2,0.02,0.14,0.5,0.1,,Normal,Token,OUT236 // OUT004,Token;Weapon,Aura;Dagger (1H),Generic;Assassin,,,,1,"<em>""This? A lil set-back is all it is. All it will ever be.""-Dr. Mortimer</em>",,
501737,Frailty // Spider's Bite,Frailty Spiders Bite,https://tcgplayer-cdn.tcgplayer.com/product/501737_200w.jpg,62,22893,https://cpt.tcgcsv.com/MJ06,2025-03-17T18:22:17.62,2,0.02,0.15,0.5,0.13,,Normal,Token,OUT235 // OUT004,Token;Weapon,Aura;Dagger (1H),Generic;Assassin,,,,1,"<em>""Alchemy draws you in with a deadly allure. The promise of deliverance, the costs yet unkown""- Achlys, hag of Mojire</em>",,
501738,"Arakni, Solitary Confinement // Uzuri",Arakni Solitary Confinement Uzuri,https://tcgplayer-cdn.tcgplayer.com/product/501738_200w.jpg,62,22893,https://cpt.tcgcsv.com/NJ06,2025-03-17T18:17:21.043,2,0.02,0.14,0.5,0.1,,Normal,Token,OUT003 // OUT002,Hero,Young,Assassin,,,,,,4,19 // 20
501739,Azalea // Riptide,Azalea Riptide,https://tcgplayer-cdn.tcgplayer.com/product/501739_200w.jpg,62,22893,https://cpt.tcgcsv.com/PJ06,2025-03-17T18:04:56.457,2,0.02,0.15,1.4,0.11,,Normal,Token,OUT090 // OUT092,Hero,Young,Ranger,,,,,,4,20 // 19
501740,Crow's Nest // Driftwood Quiver,Crows Nest Driftwood Quiver,https://tcgplayer-cdn.tcgplayer.com/product/501740_200w.jpg,62,22893,https://cpt.tcgcsv.com/QJ06,2025-03-17T18:05:15.493,2,0.03,0.15,1.42,0.14,,Normal,Token,OUT097 // OUT098,Equipment,Quiver,Ranger,,,,,,,
501741,"Katsu // Benji, the Piercing Wind",Katsu Benji the Piercing Wind,https://tcgplayer-cdn.tcgplayer.com/product/501741_200w.jpg,62,22893,https://cpt.tcgcsv.com/RJ06,2025-03-17T18:15:01.367,2,0.01,0.11,0.5,0.01,,Normal,Token,OUT046 // OUT047,Hero,Young,Ninja,,,,,,4,20 // 17
