productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extDefenseValue,extCardSubType,extPower
565404,Fruits of the Forest (Red),Fruits of the Forest Red,https://tcgplayer-cdn.tcgplayer.com/product/565404_200w.jpg,62,23540,https://cpt.tcgcsv.com/6bx6,2024-09-20T04:08:44,1,0.04,0.15,0.89,0.1,,Normal,Common,ROS055,Action,,Earth,,,3,1,2,Attack,7
565404,Fruits of the Forest (Red),Fruits of the Forest Red,https://tcgplayer-cdn.tcgplayer.com/product/565404_200w.jpg,62,23540,https://cpt.tcgcsv.com/6bx6,2024-09-20T04:08:44,1,0.07,0.25,0.99,0.21,,Rainbow Foil,Common,ROS055,Action,,Earth,,,3,1,2,Attack,7
565405,Fruits of the Forest (Yellow),Fruits of the Forest Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565405_200w.jpg,62,23540,https://cpt.tcgcsv.com/7bx6,2024-09-20T04:08:44,1,0.05,0.25,1.04,0.24,,Rainbow Foil,Common,ROS056,Action,,Earth,,,3,2,2,Attack,6
565405,Fruits of the Forest (Yellow),Fruits of the Forest Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565405_200w.jpg,62,23540,https://cpt.tcgcsv.com/7bx6,2024-09-20T04:08:44,1,0.05,0.15,1.43,0.09,,Normal,Common,ROS056,Action,,Earth,,,3,2,2,Attack,6
565406,Fruits of the Forest (Blue),Fruits of the Forest Blue,https://tcgplayer-cdn.tcgplayer.com/product/565406_200w.jpg,62,23540,https://cpt.tcgcsv.com/8bx6,2024-09-20T04:08:44,1,0.25,0.4,1.28,0.39,,Rainbow Foil,Common,ROS057,Action,,Earth,,,3,3,2,Attack,5
565406,Fruits of the Forest (Blue),Fruits of the Forest Blue,https://tcgplayer-cdn.tcgplayer.com/product/565406_200w.jpg,62,23540,https://cpt.tcgcsv.com/8bx6,2024-09-20T04:08:44,1,0.15,0.35,1.24,0.34,,Normal,Common,ROS057,Action,,Earth,,,3,3,2,Attack,5
565407,Blast to Oblivion (Red),Blast to Oblivion Red,https://tcgplayer-cdn.tcgplayer.com/product/565407_200w.jpg,62,23540,https://cpt.tcgcsv.com/9bx6,2024-09-20T04:08:44,1,2.49,3.0,5.8,3.44,,Rainbow Foil,Rare,ROS079,Action,,Lightning,,,0,1,2,Attack,4
565407,Blast to Oblivion (Red),Blast to Oblivion Red,https://tcgplayer-cdn.tcgplayer.com/product/565407_200w.jpg,62,23540,https://cpt.tcgcsv.com/9bx6,2024-09-20T04:08:44,1,0.11,0.25,1.0,0.17,,Normal,Rare,ROS079,Action,,Lightning,,,0,1,2,Attack,4
565408,Blast to Oblivion (Yellow),Blast to Oblivion Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565408_200w.jpg,62,23540,https://cpt.tcgcsv.com/bbx6,2024-09-20T04:08:44,1,0.08,0.25,1.0,0.18,,Normal,Rare,ROS080,Action,,Lightning,,,0,2,2,Attack,3
565408,Blast to Oblivion (Yellow),Blast to Oblivion Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565408_200w.jpg,62,23540,https://cpt.tcgcsv.com/bbx6,2024-09-20T04:08:44,1,0.68,1.95,2.99,1.08,,Rainbow Foil,Rare,ROS080,Action,,Lightning,,,0,2,2,Attack,3
565409,Blast to Oblivion (Blue),Blast to Oblivion Blue,https://tcgplayer-cdn.tcgplayer.com/product/565409_200w.jpg,62,23540,https://cpt.tcgcsv.com/cbx6,2024-09-20T04:08:44,1,0.05,0.33,1.44,0.47,,Rainbow Foil,Rare,ROS081,Action,,Lightning,,,0,3,2,Attack,2
565409,Blast to Oblivion (Blue),Blast to Oblivion Blue,https://tcgplayer-cdn.tcgplayer.com/product/565409_200w.jpg,62,23540,https://cpt.tcgcsv.com/cbx6,2024-09-20T04:08:44,1,0.04,0.25,1.37,0.17,,Normal,Rare,ROS081,Action,,Lightning,,,0,3,2,Attack,2
565410,Second Strike (Red),Second Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/565410_200w.jpg,62,23540,https://cpt.tcgcsv.com/dbx6,2024-09-20T04:08:44,1,0.14,0.29,1.06,0.25,,Rainbow Foil,Common,ROS101,Action,,Lightning,,,0,1,2,Attack,3
565410,Second Strike (Red),Second Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/565410_200w.jpg,62,23540,https://cpt.tcgcsv.com/dbx6,2024-09-20T04:08:44,1,0.05,0.24,0.94,0.16,,Normal,Common,ROS101,Action,,Lightning,,,0,1,2,Attack,3
565411,Second Strike (Yellow),Second Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565411_200w.jpg,62,23540,https://cpt.tcgcsv.com/fbx6,2024-09-20T04:08:44,1,0.02,0.2,0.89,0.12,,Rainbow Foil,Common,ROS102,Action,,Lightning,,,0,2,2,Attack,2
565411,Second Strike (Yellow),Second Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565411_200w.jpg,62,23540,https://cpt.tcgcsv.com/fbx6,2024-09-20T04:08:44,1,0.04,0.15,0.86,0.07,,Normal,Common,ROS102,Action,,Lightning,,,0,2,2,Attack,2
565412,Second Strike (Blue),Second Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/565412_200w.jpg,62,23540,https://cpt.tcgcsv.com/gbx6,2024-09-20T04:08:44,1,0.05,0.23,0.92,0.15,,Rainbow Foil,Common,ROS103,Action,,Lightning,,,0,3,2,Attack,1
565412,Second Strike (Blue),Second Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/565412_200w.jpg,62,23540,https://cpt.tcgcsv.com/gbx6,2024-09-20T04:08:44,1,0.02,0.17,1.4,0.09,,Normal,Common,ROS103,Action,,Lightning,,,0,3,2,Attack,1
565413,Trip the Light Fantastic (Red),Trip the Light Fantastic Red,https://tcgplayer-cdn.tcgplayer.com/product/565413_200w.jpg,62,23540,https://cpt.tcgcsv.com/hbx6,2024-09-20T04:08:44,1,0.01,0.15,1.4,0.07,,Normal,Common,ROS104,Action,,Lightning,,,1,1,2,Attack,5
565413,Trip the Light Fantastic (Red),Trip the Light Fantastic Red,https://tcgplayer-cdn.tcgplayer.com/product/565413_200w.jpg,62,23540,https://cpt.tcgcsv.com/hbx6,2024-09-20T04:08:44,1,0.02,0.23,0.85,0.05,,Rainbow Foil,Common,ROS104,Action,,Lightning,,,1,1,2,Attack,5
565414,Trip the Light Fantastic (Yellow),Trip the Light Fantastic Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565414_200w.jpg,62,23540,https://cpt.tcgcsv.com/jbx6,2024-09-20T04:08:44,1,0.02,0.15,1.41,0.04,,Normal,Common,ROS105,Action,,Lightning,,,1,2,2,Attack,4
565414,Trip the Light Fantastic (Yellow),Trip the Light Fantastic Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565414_200w.jpg,62,23540,https://cpt.tcgcsv.com/jbx6,2024-09-20T04:08:44,1,0.07,0.25,1.38,,,Rainbow Foil,Common,ROS105,Action,,Lightning,,,1,2,2,Attack,4
565415,Trip the Light Fantastic (Blue),Trip the Light Fantastic Blue,https://tcgplayer-cdn.tcgplayer.com/product/565415_200w.jpg,62,23540,https://cpt.tcgcsv.com/kbx6,2024-09-20T04:08:44,1,0.01,0.15,0.87,0.09,,Normal,Common,ROS106,Action,,Lightning,,,1,3,2,Attack,3
565415,Trip the Light Fantastic (Blue),Trip the Light Fantastic Blue,https://tcgplayer-cdn.tcgplayer.com/product/565415_200w.jpg,62,23540,https://cpt.tcgcsv.com/kbx6,2024-09-20T04:08:44,1,0.03,0.25,0.96,0.22,,Rainbow Foil,Common,ROS106,Action,,Lightning,,,1,3,2,Attack,3
565416,Electrostatic Discharge (Red),Electrostatic Discharge Red,https://tcgplayer-cdn.tcgplayer.com/product/565416_200w.jpg,62,23540,https://cpt.tcgcsv.com/lbx6,2024-09-20T04:08:44,1,0.04,0.25,1.42,0.13,,Normal,Common,ROS110,Instant,,Lightning,,,0,1,,,
565416,Electrostatic Discharge (Red),Electrostatic Discharge Red,https://tcgplayer-cdn.tcgplayer.com/product/565416_200w.jpg,62,23540,https://cpt.tcgcsv.com/lbx6,2024-09-20T04:08:44,1,0.15,0.25,1.02,0.2,,Rainbow Foil,Common,ROS110,Instant,,Lightning,,,0,1,,,
565417,Electrostatic Discharge (Yellow),Electrostatic Discharge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565417_200w.jpg,62,23540,https://cpt.tcgcsv.com/mbx6,2024-09-20T04:08:44,1,0.02,0.23,0.9,0.11,,Rainbow Foil,Common,ROS111,Instant,,Lightning,,,0,2,,,
565417,Electrostatic Discharge (Yellow),Electrostatic Discharge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565417_200w.jpg,62,23540,https://cpt.tcgcsv.com/mbx6,2024-09-20T04:08:44,1,0.03,0.15,0.92,0.15,,Normal,Common,ROS111,Instant,,Lightning,,,0,2,,,
565418,Electrostatic Discharge (Blue),Electrostatic Discharge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565418_200w.jpg,62,23540,https://cpt.tcgcsv.com/nbx6,2024-09-20T04:08:44,1,0.03,0.25,1.47,0.1,,Rainbow Foil,Common,ROS112,Instant,,Lightning,,,0,3,,,
565418,Electrostatic Discharge (Blue),Electrostatic Discharge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565418_200w.jpg,62,23540,https://cpt.tcgcsv.com/nbx6,2024-09-20T04:08:44,1,0.02,0.15,1.4,0.04,,Normal,Common,ROS112,Instant,,Lightning,,,0,3,,,
565419,Sigil of Lightning,Sigil of Lightning,https://tcgplayer-cdn.tcgplayer.com/product/565419_200w.jpg,62,23540,https://cpt.tcgcsv.com/pbx6,2024-09-20T04:08:44,1,0.02,0.17,1.41,0.1,,Normal,Common,ROS113,Instant,,Lightning,,,0,3,,Aura,
565420,Malefic Incantation (Red),Malefic Incantation Red,https://tcgplayer-cdn.tcgplayer.com/product/565420_200w.jpg,62,23540,https://cpt.tcgcsv.com/qbx6,2024-09-20T04:08:44,1,2.49,4.45,14.45,4.42,,Normal,Rare,ROS130,Action,Runeblade,,,,0,1,2,Aura,
565420,Malefic Incantation (Red),Malefic Incantation Red,https://tcgplayer-cdn.tcgplayer.com/product/565420_200w.jpg,62,23540,https://cpt.tcgcsv.com/qbx6,2024-09-20T04:08:44,1,4.73,5.99,15.91,5.91,,Rainbow Foil,Rare,ROS130,Action,Runeblade,,,,0,1,2,Aura,
565421,Malefic Incantation (Yellow),Malefic Incantation Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565421_200w.jpg,62,23540,https://cpt.tcgcsv.com/rbx6,2024-09-20T04:08:44,1,2.74,3.5,4.88,3.01,,Rainbow Foil,Rare,ROS131,Action,Runeblade,,,,0,2,2,Aura,
565421,Malefic Incantation (Yellow),Malefic Incantation Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565421_200w.jpg,62,23540,https://cpt.tcgcsv.com/rbx6,2024-09-20T04:08:44,1,0.15,0.58,1.65,0.56,,Normal,Rare,ROS131,Action,Runeblade,,,,0,2,2,Aura,
565422,Malefic Incantation (Blue),Malefic Incantation Blue,https://tcgplayer-cdn.tcgplayer.com/product/565422_200w.jpg,62,23540,https://cpt.tcgcsv.com/sbx6,2024-09-20T04:08:44,1,0.15,0.35,1.1,0.32,,Rainbow Foil,Rare,ROS132,Action,Runeblade,,,,0,3,2,Aura,
565422,Malefic Incantation (Blue),Malefic Incantation Blue,https://tcgplayer-cdn.tcgplayer.com/product/565422_200w.jpg,62,23540,https://cpt.tcgcsv.com/sbx6,2024-09-20T04:08:44,1,0.07,0.25,1.41,0.13,,Normal,Rare,ROS132,Action,Runeblade,,,,0,3,2,Aura,
565423,Hocus Pocus (Red),Hocus Pocus Red,https://tcgplayer-cdn.tcgplayer.com/product/565423_200w.jpg,62,23540,https://cpt.tcgcsv.com/tbx6,2024-09-20T04:08:44,1,0.03,0.16,1.42,0.11,,Normal,Common,ROS143,Action,Runeblade,,,,0,1,3,Attack,3
565423,Hocus Pocus (Red),Hocus Pocus Red,https://tcgplayer-cdn.tcgplayer.com/product/565423_200w.jpg,62,23540,https://cpt.tcgcsv.com/tbx6,2024-09-20T04:08:44,1,0.19,0.26,1.07,0.23,,Rainbow Foil,Common,ROS143,Action,Runeblade,,,,0,1,3,Attack,3
565424,Hocus Pocus (Yellow),Hocus Pocus Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565424_200w.jpg,62,23540,https://cpt.tcgcsv.com/vbx6,2024-09-20T04:08:44,1,0.05,0.25,0.87,0.07,,Rainbow Foil,Common,ROS144,Action,Runeblade,,,,0,2,3,Attack,2
565424,Hocus Pocus (Yellow),Hocus Pocus Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565424_200w.jpg,62,23540,https://cpt.tcgcsv.com/vbx6,2024-09-20T04:08:44,1,0.02,0.15,1.4,0.04,,Normal,Common,ROS144,Action,Runeblade,,,,0,2,3,Attack,2
565425,Hocus Pocus (Blue),Hocus Pocus Blue,https://tcgplayer-cdn.tcgplayer.com/product/565425_200w.jpg,62,23540,https://cpt.tcgcsv.com/wbx6,2024-09-20T04:08:44,1,0.02,0.2,1.4,0.11,,Normal,Common,ROS145,Action,Runeblade,,,,0,3,3,Attack,1
565425,Hocus Pocus (Blue),Hocus Pocus Blue,https://tcgplayer-cdn.tcgplayer.com/product/565425_200w.jpg,62,23540,https://cpt.tcgcsv.com/wbx6,2024-09-20T04:08:44,1,0.1,0.25,0.75,0.16,,Rainbow Foil,Common,ROS145,Action,Runeblade,,,,0,3,3,Attack,1
565426,Gustwave of the Second Wind,Gustwave of the Second Wind,https://tcgplayer-cdn.tcgplayer.com/product/565426_200w.jpg,62,23540,https://cpt.tcgcsv.com/xbx6,2024-09-20T04:08:44,1,5.08,7.4,13.75,10.71,,Rainbow Foil,Majestic,ROS245,Action,Ninja,,,,0,1,3,Attack,4
565426,Gustwave of the Second Wind,Gustwave of the Second Wind,https://tcgplayer-cdn.tcgplayer.com/product/565426_200w.jpg,62,23540,https://cpt.tcgcsv.com/xbx6,2024-09-20T04:08:44,1,2.41,4.2,14.24,3.9,,Normal,Majestic,ROS245,Action,Ninja,,,,0,1,3,Attack,4
565427,Unsheathed,Unsheathed,https://tcgplayer-cdn.tcgplayer.com/product/565427_200w.jpg,62,23540,https://cpt.tcgcsv.com/zbx6,2024-09-20T04:08:44,1,38.49,39.49,41.36,28.28,,Rainbow Foil,Majestic,ROS248,Action,Warrior,,,,0,1,3,,
565427,Unsheathed,Unsheathed,https://tcgplayer-cdn.tcgplayer.com/product/565427_200w.jpg,62,23540,https://cpt.tcgcsv.com/zbx6,2024-09-20T04:08:44,1,23.99,27.74,50.0,22.0,,Normal,Majestic,ROS248,Action,Warrior,,,,0,1,3,,
565428,Regrowth // Shock,Regrowth Shock,https://tcgplayer-cdn.tcgplayer.com/product/565428_200w.jpg,62,23540,https://cpt.tcgcsv.com/Bbx6,2024-09-20T04:08:44,1,2.09,2.94,14.98,2.53,,Rainbow Foil,Majestic,ROS253,Action;Instant,,Earth;Lightning,,,0,3,3,,
565428,Regrowth // Shock,Regrowth Shock,https://tcgplayer-cdn.tcgplayer.com/product/565428_200w.jpg,62,23540,https://cpt.tcgcsv.com/Bbx6,2024-09-20T04:08:44,1,0.98,3.69,4.98,3.36,,Normal,Majestic,ROS253,Action;Instant,,Earth;Lightning,,,0,3,3,,
565554,Rotwood Reaper // Staff of Verdant Shoots,Rotwood Reaper Staff of Verdant Shoots,https://tcgplayer-cdn.tcgplayer.com/product/565554_200w.jpg,62,23540,https://cpt.tcgcsv.com/6fx6,2024-10-02T13:02:01.847,2,0.03,0.15,1.42,0.07,,Normal,Token,ROS003 // ROS015,Weapon,Runeblade;Wizard,Earth,,,,,,Staff (2H);Sword (2H),2
565555,Arcane Seeds // Life,Arcane Seeds Life,https://tcgplayer-cdn.tcgplayer.com/product/565555_200w.jpg,62,23540,https://cpt.tcgcsv.com/7fx6,2024-09-20T04:08:44,1,0.1,0.27,1.69,0.2,,Normal,Rare,ROS006,Action;Instant,Runeblade,Earth,,,0,1,3,,
565555,Arcane Seeds // Life,Arcane Seeds Life,https://tcgplayer-cdn.tcgplayer.com/product/565555_200w.jpg,62,23540,https://cpt.tcgcsv.com/7fx6,2024-09-20T04:08:44,1,0.72,0.97,2.99,0.83,,Rainbow Foil,Rare,ROS006,Action;Instant,Runeblade,Earth,,,0,1,3,,
565556,Helm of Lignum Vitae,Helm of Lignum Vitae,https://tcgplayer-cdn.tcgplayer.com/product/565556_200w.jpg,62,23540,https://cpt.tcgcsv.com/8fx6,2024-09-20T04:08:44,1,0.3,0.8,2.95,0.71,,Cold Foil,Common,ROS029,Equipment,,Earth,,,,,1,Head,
565556,Helm of Lignum Vitae,Helm of Lignum Vitae,https://tcgplayer-cdn.tcgplayer.com/product/565556_200w.jpg,62,23540,https://cpt.tcgcsv.com/8fx6,2024-09-20T04:08:44,1,0.02,0.15,1.41,0.06,,Normal,Common,ROS029,Equipment,,Earth,,,,,1,Head,
565557,Well Grounded,Well Grounded,https://tcgplayer-cdn.tcgplayer.com/product/565557_200w.jpg,62,23540,https://cpt.tcgcsv.com/9fx6,2024-09-20T04:08:44,1,0.01,0.16,0.85,0.07,,Normal,Common,ROS030,Equipment,,Earth,,,,,0,Legs,
565557,Well Grounded,Well Grounded,https://tcgplayer-cdn.tcgplayer.com/product/565557_200w.jpg,62,23540,https://cpt.tcgcsv.com/9fx6,2024-09-20T04:08:44,1,1.92,2.99,15.0,2.52,,Cold Foil,Common,ROS030,Equipment,,Earth,,,,,0,Legs,
565558,Seeds of Tomorrow,Seeds of Tomorrow,https://tcgplayer-cdn.tcgplayer.com/product/565558_200w.jpg,62,23540,https://cpt.tcgcsv.com/bfx6,2024-09-20T04:08:44,1,3.94,5.97,14.0,5.26,,Normal,Majestic,ROS035,Instant,,Earth,,,0,3,,,
565558,Seeds of Tomorrow,Seeds of Tomorrow,https://tcgplayer-cdn.tcgplayer.com/product/565558_200w.jpg,62,23540,https://cpt.tcgcsv.com/bfx6,2024-09-20T04:08:44,1,8.33,10.79,39.99,10.57,,Rainbow Foil,Majestic,ROS035,Instant,,Earth,,,0,3,,,
565559,Rootbound Carapace (Red),Rootbound Carapace Red,https://tcgplayer-cdn.tcgplayer.com/product/565559_200w.jpg,62,23540,https://cpt.tcgcsv.com/cfx6,2024-09-20T04:08:44,1,1.2,1.92,5.0,1.92,,Rainbow Foil,Rare,ROS042,Defense Reaction,,Earth,,,0,1,3,,
565559,Rootbound Carapace (Red),Rootbound Carapace Red,https://tcgplayer-cdn.tcgplayer.com/product/565559_200w.jpg,62,23540,https://cpt.tcgcsv.com/cfx6,2024-09-20T04:08:44,1,0.4,2.0,4.99,2.15,,Normal,Rare,ROS042,Defense Reaction,,Earth,,,0,1,3,,
565560,Rootbound Carapace (Yellow),Rootbound Carapace Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565560_200w.jpg,62,23540,https://cpt.tcgcsv.com/dfx6,2024-09-20T04:08:44,1,0.39,0.53,1.99,0.5,,Rainbow Foil,Rare,ROS043,Defense Reaction,,Earth,,,0,2,2,,
565560,Rootbound Carapace (Yellow),Rootbound Carapace Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565560_200w.jpg,62,23540,https://cpt.tcgcsv.com/dfx6,2024-09-20T04:08:44,1,0.2,0.35,1.51,0.29,,Normal,Rare,ROS043,Defense Reaction,,Earth,,,0,2,2,,
565561,Rootbound Carapace (Blue),Rootbound Carapace Blue,https://tcgplayer-cdn.tcgplayer.com/product/565561_200w.jpg,62,23540,https://cpt.tcgcsv.com/ffx6,2024-09-20T04:08:44,1,0.18,0.27,1.5,0.25,,Rainbow Foil,Rare,ROS044,Defense Reaction,,Earth,,,0,3,1,,
565561,Rootbound Carapace (Blue),Rootbound Carapace Blue,https://tcgplayer-cdn.tcgplayer.com/product/565561_200w.jpg,62,23540,https://cpt.tcgcsv.com/ffx6,2024-09-20T04:08:44,1,0.05,0.25,1.0,0.14,,Normal,Rare,ROS044,Defense Reaction,,Earth,,,0,3,1,,
565562,Cadaverous Tilling (Red),Cadaverous Tilling Red,https://tcgplayer-cdn.tcgplayer.com/product/565562_200w.jpg,62,23540,https://cpt.tcgcsv.com/gfx6,2024-09-20T04:08:44,1,0.2,0.39,2.06,0.38,,Rainbow Foil,Common,ROS052,Action,,Earth,,,3,1,2,Attack,6
565562,Cadaverous Tilling (Red),Cadaverous Tilling Red,https://tcgplayer-cdn.tcgplayer.com/product/565562_200w.jpg,62,23540,https://cpt.tcgcsv.com/gfx6,2024-09-20T04:08:44,1,0.1,0.25,0.98,0.18,,Normal,Common,ROS052,Action,,Earth,,,3,1,2,Attack,6
565563,Cadaverous Tilling (Yellow),Cadaverous Tilling Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565563_200w.jpg,62,23540,https://cpt.tcgcsv.com/hfx6,2024-09-20T04:08:44,1,0.02,0.15,1.4,0.05,,Normal,Common,ROS053,Action,,Earth,,,3,2,2,Attack,5
565563,Cadaverous Tilling (Yellow),Cadaverous Tilling Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565563_200w.jpg,62,23540,https://cpt.tcgcsv.com/hfx6,2024-09-20T04:08:44,1,0.1,0.25,1.01,0.21,,Rainbow Foil,Common,ROS053,Action,,Earth,,,3,2,2,Attack,5
565564,Cadaverous Tilling (Blue),Cadaverous Tilling Blue,https://tcgplayer-cdn.tcgplayer.com/product/565564_200w.jpg,62,23540,https://cpt.tcgcsv.com/jfx6,2024-09-20T04:08:44,1,0.04,0.2,1.42,0.11,,Normal,Common,ROS054,Action,,Earth,,,3,3,2,Attack,4
565564,Cadaverous Tilling (Blue),Cadaverous Tilling Blue,https://tcgplayer-cdn.tcgplayer.com/product/565564_200w.jpg,62,23540,https://cpt.tcgcsv.com/jfx6,2024-09-20T04:08:44,1,0.1,0.26,0.75,0.27,,Rainbow Foil,Common,ROS054,Action,,Earth,,,3,3,2,Attack,4
565565,Strong Yield (Red),Strong Yield Red,https://tcgplayer-cdn.tcgplayer.com/product/565565_200w.jpg,62,23540,https://cpt.tcgcsv.com/kfx6,2024-09-20T04:08:44,1,0.02,0.15,1.4,0.05,,Normal,Common,ROS064,Action,,Earth,,,1,1,2,Aura,
565565,Strong Yield (Red),Strong Yield Red,https://tcgplayer-cdn.tcgplayer.com/product/565565_200w.jpg,62,23540,https://cpt.tcgcsv.com/kfx6,2024-09-20T04:08:44,1,0.04,0.25,0.97,0.18,,Rainbow Foil,Common,ROS064,Action,,Earth,,,1,1,2,Aura,
565566,Strong Yield (Yellow),Strong Yield Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565566_200w.jpg,62,23540,https://cpt.tcgcsv.com/lfx6,2024-09-20T04:08:44,1,0.15,0.25,1.05,0.25,,Rainbow Foil,Common,ROS065,Action,,Earth,,,1,2,2,Aura,
565566,Strong Yield (Yellow),Strong Yield Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565566_200w.jpg,62,23540,https://cpt.tcgcsv.com/lfx6,2024-09-20T04:08:44,1,0.05,0.15,1.43,0.07,,Normal,Common,ROS065,Action,,Earth,,,1,2,2,Aura,
565567,Strong Yield (Blue),Strong Yield Blue,https://tcgplayer-cdn.tcgplayer.com/product/565567_200w.jpg,62,23540,https://cpt.tcgcsv.com/mfx6,2024-09-20T04:08:44,1,0.02,0.15,0.85,0.07,,Normal,Common,ROS066,Action,,Earth,,,1,3,2,Aura,
565567,Strong Yield (Blue),Strong Yield Blue,https://tcgplayer-cdn.tcgplayer.com/product/565567_200w.jpg,62,23540,https://cpt.tcgcsv.com/mfx6,2024-09-20T04:08:44,1,0.07,0.25,1.45,0.08,,Rainbow Foil,Common,ROS066,Action,,Earth,,,1,3,2,Aura,
565568,Flash of Brilliance,Flash of Brilliance,https://tcgplayer-cdn.tcgplayer.com/product/565568_200w.jpg,62,23540,https://cpt.tcgcsv.com/nfx6,2024-09-20T04:08:44,1,2.47,3.0,9.99,3.27,,Cold Foil,Common,ROS072,Equipment,,Lightning,,,,,1,Head,
565568,Flash of Brilliance,Flash of Brilliance,https://tcgplayer-cdn.tcgplayer.com/product/565568_200w.jpg,62,23540,https://cpt.tcgcsv.com/nfx6,2024-09-20T04:08:44,1,0.01,0.18,1.4,0.06,,Normal,Common,ROS072,Equipment,,Lightning,,,,,1,Head,
565569,Flittering Charge (Red),Flittering Charge Red,https://tcgplayer-cdn.tcgplayer.com/product/565569_200w.jpg,62,23540,https://cpt.tcgcsv.com/pfx6,2024-09-20T04:08:44,1,0.1,0.25,0.99,0.19,,Rainbow Foil,Common,ROS089,Action,,Lightning,,,0,1,2,Attack,4
565569,Flittering Charge (Red),Flittering Charge Red,https://tcgplayer-cdn.tcgplayer.com/product/565569_200w.jpg,62,23540,https://cpt.tcgcsv.com/pfx6,2024-09-20T04:08:44,1,0.06,0.24,1.44,0.15,,Normal,Common,ROS089,Action,,Lightning,,,0,1,2,Attack,4
565570,Flittering Charge (Yellow),Flittering Charge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565570_200w.jpg,62,23540,https://cpt.tcgcsv.com/qfx6,2024-09-20T04:08:44,1,0.01,0.15,1.39,0.04,,Normal,Common,ROS090,Action,,Lightning,,,0,2,2,Attack,3
565570,Flittering Charge (Yellow),Flittering Charge Yellow,https://tcgplayer-cdn.tcgplayer.com/product/565570_200w.jpg,62,23540,https://cpt.tcgcsv.com/qfx6,2024-09-20T04:08:44,1,0.02,0.25,0.75,0.02,,Rainbow Foil,Common,ROS090,Action,,Lightning,,,0,2,2,Attack,3
565571,Flittering Charge (Blue),Flittering Charge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565571_200w.jpg,62,23540,https://cpt.tcgcsv.com/rfx6,2024-09-20T04:08:44,1,0.01,0.25,0.84,0.06,,Rainbow Foil,Common,ROS091,Action,,Lightning,,,0,3,2,Attack,2
565571,Flittering Charge (Blue),Flittering Charge Blue,https://tcgplayer-cdn.tcgplayer.com/product/565571_200w.jpg,62,23540,https://cpt.tcgcsv.com/rfx6,2024-09-20T04:08:44,1,0.01,0.15,1.39,0.01,,Normal,Common,ROS091,Action,,Lightning,,,0,3,2,Attack,2
565572,Bloodtorn Bodice,Bloodtorn Bodice,https://tcgplayer-cdn.tcgplayer.com/product/565572_200w.jpg,62,23540,https://cpt.tcgcsv.com/sfx6,2024-09-20T04:08:44,1,0.83,1.96,5.99,1.87,,Cold Foil,Common,ROS115,Equipment,Runeblade,,,,,,0,Chest,
565572,Bloodtorn Bodice,Bloodtorn Bodice,https://tcgplayer-cdn.tcgplayer.com/product/565572_200w.jpg,62,23540,https://cpt.tcgcsv.com/sfx6,2024-09-20T04:08:44,1,0.02,0.15,1.4,0.14,,Normal,Common,ROS115,Equipment,Runeblade,,,,,,0,Chest,
565573,Runehold Release,Runehold Release,https://tcgplayer-cdn.tcgplayer.com/product/565573_200w.jpg,62,23540,https://cpt.tcgcsv.com/tfx6,2024-09-20T04:08:44,1,0.02,0.15,1.4,0.09,,Normal,Common,ROS116,Equipment,Runeblade,,,,,,0,Arms,
565573,Runehold Release,Runehold Release,https://tcgplayer-cdn.tcgplayer.com/product/565573_200w.jpg,62,23540,https://cpt.tcgcsv.com/tfx6,2024-09-20T04:08:44,1,1.74,2.96,5.0,1.79,,Cold Foil,Common,ROS116,Equipment,Runeblade,,,,,,0,Arms,
