productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extFlavorText
653208,Kick the Hornet's Nest,Kick the Hornets Nest,https://tcgplayer-cdn.tcgplayer.com/product/653208_200w.jpg,62,24371,https://cpt.tcgcsv.com/bjf7,2025-09-09T18:11:28.157,1,Super Rare,SUP217,Action,Generic,,,,3,2,Attack,6,3,,,,,,,
653209,Jaws of Victory,Jaws of Victory,https://tcgplayer-cdn.tcgplayer.com/product/653209_200w.jpg,62,24371,https://cpt.tcgcsv.com/cjf7,2025-09-09T18:12:12.863,1,Super Rare,SUP005,Action,Brute,Revered,,,2,1,Attack,6,3,,,,,,,
653211,Wind Up the Crowd,Wind Up the Crowd,https://tcgplayer-cdn.tcgplayer.com/product/653211_200w.jpg,62,24371,https://cpt.tcgcsv.com/fjf7,2025-09-09T18:17:24.623,1,Super Rare,SUP006,Action,Brute,Revered,,,3,3,Attack,6,0,,,,,,,
653212,No Hero Stands Alone,No Hero Stands Alone,https://tcgplayer-cdn.tcgplayer.com/product/653212_200w.jpg,62,24371,https://cpt.tcgcsv.com/gjf7,2025-09-09T18:22:04.697,1,Majestic,SUP020,Action,,Revered,,,3,2,Attack,6,0,,,,,,,
653213,Escalate Order,Escalate Order,https://tcgplayer-cdn.tcgplayer.com/product/653213_200w.jpg,62,24371,https://cpt.tcgcsv.com/hjf7,2025-09-09T18:24:43.76,1,Super Rare,SUP022,Action,,Revered,,,2,1,Attack,6,3,,,,,,,
653215,Will of the Crowd,Will of the Crowd,https://tcgplayer-cdn.tcgplayer.com/product/653215_200w.jpg,62,24371,https://cpt.tcgcsv.com/kjf7,2025-09-09T18:29:05.44,1,Rare,SUP035,Block,,Revered,,,,3,,,2,,,,,,,"<em>At Super Slam, even the lowliest fighter can be lifted to greatness by the rousing chants of the teeming crowds.</em>"
653221,Big Bully,Big Bully,https://tcgplayer-cdn.tcgplayer.com/product/653221_200w.jpg,62,24371,https://cpt.tcgcsv.com/rjf7,2025-09-09T18:32:37.137,1,Super Rare,SUP067,Action,Brute,Reviled,,,2,1,Attack,4,3,,,,,,,
653232,Visit the Boneyard,Visit the Boneyard,https://tcgplayer-cdn.tcgplayer.com/product/653232_200w.jpg,62,24371,https://cpt.tcgcsv.com/Gjf7,2025-09-09T20:09:27.767,1,Rare,SUP139,Instant,Brute,,,,0,3,,,,,,,,,,
653233,Song of Sinew,Song of Sinew,https://tcgplayer-cdn.tcgplayer.com/product/653233_200w.jpg,62,24371,https://cpt.tcgcsv.com/Hjf7,2025-09-09T20:09:43.09,1,Super Rare,SUP134,Action,Brute,,,,0,2,,,2,,,,,,,
653234,Smash with Big Rock,Smash with Big Rock,https://tcgplayer-cdn.tcgplayer.com/product/653234_200w.jpg,62,24371,https://cpt.tcgcsv.com/Jjf7,2025-09-09T20:09:57.78,1,Super Rare,SUP133,Action,Brute,,,,2,2,Attack,6,0,,,,,,,"<em>""I left him three rocks and he chose the biggest one. By Brute standards, that grunt's a master weaponsmith!""</em> —Victor Goldmane"
653235,Show of Strength,Show of Strength,https://tcgplayer-cdn.tcgplayer.com/product/653235_200w.jpg,62,24371,https://cpt.tcgcsv.com/Kjf7,2025-09-09T20:10:15.91,1,Majestic,SUP128,Action,Brute,,,,2,1,Attack,8,3,,,,,,,
