productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardType,extCardSubType,extClass,extCost,extPitchValue,extTalent,extPower,extDefenseValue,extIntellect,extLife
653837,Disembody,Disembody,https://tcgplayer-cdn.tcgplayer.com/product/653837_200w.jpg,62,24371,https://cpt.tcgcsv.com/Mxf7,2026-06-01T19:45:24.807,1,Rare,SUP031,0.06,0.24,1.99,0.21,,Normal,,,,,,,,,,
653919,Authority of Ataya,Authority of Ataya,https://tcgplayer-cdn.tcgplayer.com/product/653919_200w.jpg,62,24371,https://cpt.tcgcsv.com/pBf7,2026-06-01T19:45:22.403,1,Fabled,SUP000,199.0,292.68,385.03,290.22,,Rainbow Foil,,,,,,,,,,
653919,Authority of Ataya,Authority of Ataya,https://tcgplayer-cdn.tcgplayer.com/product/653919_200w.jpg,62,24371,https://cpt.tcgcsv.com/pBf7,2026-06-01T19:45:22.403,1,Fabled,SUP000,494.89,497.5,690.0,416.42,,Cold Foil,,,,,,,,,,
653920,Tuffnut (Marvel),Tuffnut Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653920_200w.jpg,62,24371,https://cpt.tcgcsv.com/qBf7,2026-06-01T19:45:22.537,1,Marvel,SUP002,20.5,24.47,45.28,24.53,,Cold Foil,,,,,,,,,,
653921,Tough Leather Boots,Tough Leather Boots,https://tcgplayer-cdn.tcgplayer.com/product/653921_200w.jpg,62,24371,https://cpt.tcgcsv.com/rBf7,2026-06-01T19:45:22.6,1,Common,SUP003,0.25,0.77,19.3,0.69,,Cold Foil,,,,,,,,,,
653921,Tough Leather Boots,Tough Leather Boots,https://tcgplayer-cdn.tcgplayer.com/product/653921_200w.jpg,62,24371,https://cpt.tcgcsv.com/rBf7,2026-06-01T19:45:22.6,1,Common,SUP003,0.01,0.15,1.31,0.06,,Normal,,,,,,,,,,
653922,"Hinewhitu, Hautipua (Pleiades, Superstar) (Maori)",Hinewhitu Hautipua Pleiades Superstar Maori,https://tcgplayer-cdn.tcgplayer.com/product/653922_200w.jpg,62,24371,https://cpt.tcgcsv.com/sBf7,2026-06-01T19:45:23.123,1,Marvel,SUP009,549.0,549.0,549.0,621.5,,Cold Foil,,,,,,,,,,
653923,Pleiades (Marvel),Pleiades Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653923_200w.jpg,62,24371,https://cpt.tcgcsv.com/tBf7,2026-06-01T19:45:23.18,1,Marvel,SUP010,44.39,45.89,70.27,43.13,,Cold Foil,,,,,,,,,,
653924,Plate of Tough Love,Plate of Tough Love,https://tcgplayer-cdn.tcgplayer.com/product/653924_200w.jpg,62,24371,https://cpt.tcgcsv.com/vBf7,2026-06-01T19:45:23.237,1,Common,SUP011,0.1,0.96,5.0,0.96,,Cold Foil,,,,,,,,,,
653924,Plate of Tough Love,Plate of Tough Love,https://tcgplayer-cdn.tcgplayer.com/product/653924_200w.jpg,62,24371,https://cpt.tcgcsv.com/vBf7,2026-06-01T19:45:23.237,1,Common,SUP011,0.01,0.15,1.34,0.12,,Normal,,,,,,,,,,
653925,Up on a Pedestal,Up on a Pedestal,https://tcgplayer-cdn.tcgplayer.com/product/653925_200w.jpg,62,24371,https://cpt.tcgcsv.com/wBf7,2026-06-01T19:45:23.517,1,Super Rare,SUP014,0.5,0.75,10.0,0.62,,Rainbow Foil,,,,,,,,,,
653925,Up on a Pedestal,Up on a Pedestal,https://tcgplayer-cdn.tcgplayer.com/product/653925_200w.jpg,62,24371,https://cpt.tcgcsv.com/wBf7,2026-06-01T19:45:23.517,1,Super Rare,SUP014,0.1,0.47,5.33,0.41,,Normal,,,,,,,,,,
653926,Helm of the Adored,Helm of the Adored,https://tcgplayer-cdn.tcgplayer.com/product/653926_200w.jpg,62,24371,https://cpt.tcgcsv.com/xBf7,2026-06-01T19:45:23.727,1,Common,SUP017,0.01,0.23,1.99,0.14,,Normal,,,,,,,,,,
653927,Helm of the Adored (Extended Art),Helm of the Adored Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653927_200w.jpg,62,24371,https://cpt.tcgcsv.com/zBf7,2026-06-01T19:45:23.787,1,Rare,SUP017,2.28,3.69,44.97,3.46,,Cold Foil,,,,,,,,,,
653928,Hold Firm,Hold Firm,https://tcgplayer-cdn.tcgplayer.com/product/653928_200w.jpg,62,24371,https://cpt.tcgcsv.com/BBf7,2026-06-01T19:45:23.85,1,Common,SUP018,0.25,0.84,29.99,0.77,,Cold Foil,,,,,,,,,,
653928,Hold Firm,Hold Firm,https://tcgplayer-cdn.tcgplayer.com/product/653928_200w.jpg,62,24371,https://cpt.tcgcsv.com/BBf7,2026-06-01T19:45:23.85,1,Common,SUP018,0.01,0.15,1.31,0.06,,Normal,,,,,,,,,,
653929,Old Favorite,Old Favorite,https://tcgplayer-cdn.tcgplayer.com/product/653929_200w.jpg,62,24371,https://cpt.tcgcsv.com/CBf7,2026-06-01T19:45:24.19,1,Super Rare,SUP023,0.2,0.43,19.99,0.39,,Rainbow Foil,,,,,,,,,,
653929,Old Favorite,Old Favorite,https://tcgplayer-cdn.tcgplayer.com/product/653929_200w.jpg,62,24371,https://cpt.tcgcsv.com/CBf7,2026-06-01T19:45:24.19,1,Super Rare,SUP023,0.1,0.39,5.43,0.34,,Normal,,,,,,,,,,
653930,Tame the Beastly Behavior,Tame the Beastly Behavior,https://tcgplayer-cdn.tcgplayer.com/product/653930_200w.jpg,62,24371,https://cpt.tcgcsv.com/DBf7,2026-06-01T19:45:24.257,1,Super Rare,SUP024,0.18,0.4,16.59,0.24,,Rainbow Foil,,,,,,,,,,
653930,Tame the Beastly Behavior,Tame the Beastly Behavior,https://tcgplayer-cdn.tcgplayer.com/product/653930_200w.jpg,62,24371,https://cpt.tcgcsv.com/DBf7,2026-06-01T19:45:24.257,1,Super Rare,SUP024,0.05,0.25,12.99,0.2,,Normal,,,,,,,,,,
653931,Disarm,Disarm,https://tcgplayer-cdn.tcgplayer.com/product/653931_200w.jpg,62,24371,https://cpt.tcgcsv.com/FBf7,2026-06-01T19:45:24.743,1,Rare,SUP030,0.09,0.25,1.99,0.19,,Normal,,,,,,,,,,
653931,Disarm,Disarm,https://tcgplayer-cdn.tcgplayer.com/product/653931_200w.jpg,62,24371,https://cpt.tcgcsv.com/FBf7,2026-06-01T19:45:24.743,1,Rare,SUP030,0.15,0.35,9.99,0.29,,Rainbow Foil,,,,,,,,,,
653932,Disperse,Disperse,https://tcgplayer-cdn.tcgplayer.com/product/653932_200w.jpg,62,24371,https://cpt.tcgcsv.com/GBf7,2025-09-26T04:11:04.067,1,Rare,SUP032,0.19,0.5,9.99,0.5,,Rainbow Foil,Action,Attack,,3,3,Revered,5,3,,
653932,Disperse,Disperse,https://tcgplayer-cdn.tcgplayer.com/product/653932_200w.jpg,62,24371,https://cpt.tcgcsv.com/GBf7,2025-09-26T04:11:04.067,1,Rare,SUP032,0.04,0.25,1.99,0.16,,Normal,Action,Attack,,3,3,Revered,5,3,,
653933,Shining Courage,Shining Courage,https://tcgplayer-cdn.tcgplayer.com/product/653933_200w.jpg,62,24371,https://cpt.tcgcsv.com/HBf7,2026-06-01T19:45:24.98,1,Rare,SUP034,0.05,0.24,1.99,0.19,,Normal,,,,,,,,,,
653933,Shining Courage,Shining Courage,https://tcgplayer-cdn.tcgplayer.com/product/653933_200w.jpg,62,24371,https://cpt.tcgcsv.com/HBf7,2026-06-01T19:45:24.98,1,Rare,SUP034,0.2,0.37,6.25,0.44,,Rainbow Foil,,,,,,,,,,
653934,Empowering Ruckus,Empowering Ruckus,https://tcgplayer-cdn.tcgplayer.com/product/653934_200w.jpg,62,24371,https://cpt.tcgcsv.com/JBf7,2026-06-01T19:45:25.417,1,Common,SUP039,0.01,0.15,1.31,0.06,,Normal,,,,,,,,,,
653934,Empowering Ruckus,Empowering Ruckus,https://tcgplayer-cdn.tcgplayer.com/product/653934_200w.jpg,62,24371,https://cpt.tcgcsv.com/JBf7,2026-06-01T19:45:25.417,1,Common,SUP039,0.05,0.25,4.99,,,Rainbow Foil,,,,,,,,,,
653935,Fight from Behind (Red),Fight from Behind Red,https://tcgplayer-cdn.tcgplayer.com/product/653935_200w.jpg,62,24371,https://cpt.tcgcsv.com/KBf7,2026-06-01T19:45:25.523,1,Common,SUP040,0.06,0.25,46.17,0.17,,Rainbow Foil,,,,,,,,,,
653935,Fight from Behind (Red),Fight from Behind Red,https://tcgplayer-cdn.tcgplayer.com/product/653935_200w.jpg,62,24371,https://cpt.tcgcsv.com/KBf7,2026-06-01T19:45:25.523,1,Common,SUP040,0.01,0.15,1.31,0.01,,Normal,,,,,,,,,,
653936,Fight from Behind (Yellow),Fight from Behind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653936_200w.jpg,62,24371,https://cpt.tcgcsv.com/LBf7,2026-06-01T19:45:25.617,1,Common,SUP041,0.01,0.19,1.31,0.07,,Normal,,,,,,,,,,
653936,Fight from Behind (Yellow),Fight from Behind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653936_200w.jpg,62,24371,https://cpt.tcgcsv.com/LBf7,2026-06-01T19:45:25.617,1,Common,SUP041,0.13,0.25,4.99,0.24,,Rainbow Foil,,,,,,,,,,
653937,Fight from Behind (Blue),Fight from Behind Blue,https://tcgplayer-cdn.tcgplayer.com/product/653937_200w.jpg,62,24371,https://cpt.tcgcsv.com/MBf7,2026-06-01T19:45:25.72,1,Common,SUP042,0.05,0.27,4.99,0.1,,Rainbow Foil,,,,,,,,,,
653937,Fight from Behind (Blue),Fight from Behind Blue,https://tcgplayer-cdn.tcgplayer.com/product/653937_200w.jpg,62,24371,https://cpt.tcgcsv.com/MBf7,2026-06-01T19:45:25.72,1,Common,SUP042,0.01,0.15,1.31,0.02,,Normal,,,,,,,,,,
653938,Rapturous Applause (Red),Rapturous Applause Red,https://tcgplayer-cdn.tcgplayer.com/product/653938_200w.jpg,62,24371,https://cpt.tcgcsv.com/NBf7,2026-06-01T19:45:25.813,1,Common,SUP043,0.01,0.15,1.32,0.05,,Normal,,,,,,,,,,
653938,Rapturous Applause (Red),Rapturous Applause Red,https://tcgplayer-cdn.tcgplayer.com/product/653938_200w.jpg,62,24371,https://cpt.tcgcsv.com/NBf7,2026-06-01T19:45:25.813,1,Common,SUP043,0.05,0.29,4.99,0.33,,Rainbow Foil,,,,,,,,,,
653939,Rapturous Applause (Yellow),Rapturous Applause Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653939_200w.jpg,62,24371,https://cpt.tcgcsv.com/PBf7,2026-06-01T19:45:25.923,1,Common,SUP044,0.01,0.15,1.31,0.05,,Normal,,,,,,,,,,
653939,Rapturous Applause (Yellow),Rapturous Applause Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653939_200w.jpg,62,24371,https://cpt.tcgcsv.com/PBf7,2026-06-01T19:45:25.923,1,Common,SUP044,0.14,0.28,4.99,0.27,,Rainbow Foil,,,,,,,,,,
653940,Rapturous Applause (Blue),Rapturous Applause Blue,https://tcgplayer-cdn.tcgplayer.com/product/653940_200w.jpg,62,24371,https://cpt.tcgcsv.com/QBf7,2026-06-01T19:45:26.097,1,Common,SUP045,0.02,0.15,1.33,0.03,,Normal,,,,,,,,,,
653940,Rapturous Applause (Blue),Rapturous Applause Blue,https://tcgplayer-cdn.tcgplayer.com/product/653940_200w.jpg,62,24371,https://cpt.tcgcsv.com/QBf7,2026-06-01T19:45:26.097,1,Common,SUP045,0.1,0.25,4.99,0.12,,Rainbow Foil,,,,,,,,,,
653941,Tough Smashup (Red),Tough Smashup Red,https://tcgplayer-cdn.tcgplayer.com/product/653941_200w.jpg,62,24371,https://cpt.tcgcsv.com/RBf7,2026-06-01T19:45:26.247,1,Common,SUP046,0.03,0.15,1.33,0.1,,Normal,,,,,,,,,,
653941,Tough Smashup (Red),Tough Smashup Red,https://tcgplayer-cdn.tcgplayer.com/product/653941_200w.jpg,62,24371,https://cpt.tcgcsv.com/RBf7,2026-06-01T19:45:26.247,1,Common,SUP046,0.15,0.3,4.99,0.3,,Rainbow Foil,,,,,,,,,,
653942,Tough Smashup (Yellow),Tough Smashup Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653942_200w.jpg,62,24371,https://cpt.tcgcsv.com/SBf7,2026-06-01T19:45:26.433,1,Common,SUP047,0.2,0.34,4.99,0.34,,Rainbow Foil,,,,,,,,,,
653942,Tough Smashup (Yellow),Tough Smashup Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653942_200w.jpg,62,24371,https://cpt.tcgcsv.com/SBf7,2026-06-01T19:45:26.433,1,Common,SUP047,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653943,Tough Smashup (Blue),Tough Smashup Blue,https://tcgplayer-cdn.tcgplayer.com/product/653943_200w.jpg,62,24371,https://cpt.tcgcsv.com/TBf7,2026-06-01T19:45:26.557,1,Common,SUP048,0.09,0.3,4.99,0.29,,Rainbow Foil,,,,,,,,,,
653943,Tough Smashup (Blue),Tough Smashup Blue,https://tcgplayer-cdn.tcgplayer.com/product/653943_200w.jpg,62,24371,https://cpt.tcgcsv.com/TBf7,2026-06-01T19:45:26.557,1,Common,SUP048,0.07,0.2,1.38,0.15,,Normal,,,,,,,,,,
653944,Who's the Tough Guy? (Red),Whos the Tough Guy Red,https://tcgplayer-cdn.tcgplayer.com/product/653944_200w.jpg,62,24371,https://cpt.tcgcsv.com/VBf7,2026-06-01T19:45:26.897,1,Common,SUP052,0.15,0.25,4.99,0.19,,Rainbow Foil,,,,,,,,,,
653944,Who's the Tough Guy? (Red),Whos the Tough Guy Red,https://tcgplayer-cdn.tcgplayer.com/product/653944_200w.jpg,62,24371,https://cpt.tcgcsv.com/VBf7,2026-06-01T19:45:26.897,1,Common,SUP052,0.01,0.15,1.31,0.01,,Normal,,,,,,,,,,
653945,Who's the Tough Guy? (Yellow),Whos the Tough Guy Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653945_200w.jpg,62,24371,https://cpt.tcgcsv.com/WBf7,2026-06-01T19:45:27.1,1,Common,SUP053,0.01,0.17,1.31,0.01,,Normal,,,,,,,,,,
653945,Who's the Tough Guy? (Yellow),Whos the Tough Guy Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653945_200w.jpg,62,24371,https://cpt.tcgcsv.com/WBf7,2026-06-01T19:45:27.1,1,Common,SUP053,0.02,0.25,4.99,0.02,,Rainbow Foil,,,,,,,,,,
653946,Who's the Tough Guy? (Blue),Whos the Tough Guy Blue,https://tcgplayer-cdn.tcgplayer.com/product/653946_200w.jpg,62,24371,https://cpt.tcgcsv.com/XBf7,2026-06-01T19:45:27.24,1,Common,SUP054,0.05,0.25,4.99,0.09,,Rainbow Foil,,,,,,,,,,
653946,Who's the Tough Guy? (Blue),Whos the Tough Guy Blue,https://tcgplayer-cdn.tcgplayer.com/product/653946_200w.jpg,62,24371,https://cpt.tcgcsv.com/XBf7,2026-06-01T19:45:27.24,1,Common,SUP054,0.01,0.15,1.31,0.02,,Normal,,,,,,,,,,
653947,Cheers!,Cheers,https://tcgplayer-cdn.tcgplayer.com/product/653947_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZBf7,2026-06-01T19:45:27.46,1,Common,SUP055,0.05,0.25,4.99,0.19,,Rainbow Foil,,,,,,,,,,
653947,Cheers!,Cheers,https://tcgplayer-cdn.tcgplayer.com/product/653947_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZBf7,2026-06-01T19:45:27.46,1,Common,SUP055,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653948,Heroic Grit,Heroic Grit,https://tcgplayer-cdn.tcgplayer.com/product/653948_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Bf7,2026-06-01T19:45:27.673,1,Common,SUP056,0.05,0.27,10.35,0.27,,Rainbow Foil,,,,,,,,,,
653948,Heroic Grit,Heroic Grit,https://tcgplayer-cdn.tcgplayer.com/product/653948_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Bf7,2026-06-01T19:45:27.673,1,Common,SUP056,0.01,0.15,1.31,0.11,,Normal,,,,,,,,,,
653949,Humble Entrance,Humble Entrance,https://tcgplayer-cdn.tcgplayer.com/product/653949_200w.jpg,62,24371,https://cpt.tcgcsv.com/_Bf7,2026-06-01T19:45:28.163,1,Common,SUP060,0.05,0.25,4.99,0.24,,Rainbow Foil,,,,,,,,,,
653949,Humble Entrance,Humble Entrance,https://tcgplayer-cdn.tcgplayer.com/product/653949_200w.jpg,62,24371,https://cpt.tcgcsv.com/_Bf7,2026-06-01T19:45:28.163,1,Common,SUP060,0.01,0.2,1.32,0.06,,Normal,,,,,,,,,,
653950,Darling of the Crowd,Darling of the Crowd,https://tcgplayer-cdn.tcgplayer.com/product/653950_200w.jpg,62,24371,https://cpt.tcgcsv.com/0Cf7,2026-06-01T19:45:28.293,1,Common,SUP061,0.1,0.25,4.99,0.24,,Rainbow Foil,,,,,,,,,,
653950,Darling of the Crowd,Darling of the Crowd,https://tcgplayer-cdn.tcgplayer.com/product/653950_200w.jpg,62,24371,https://cpt.tcgcsv.com/0Cf7,2026-06-01T19:45:28.293,1,Common,SUP061,0.01,0.15,1.31,0.04,,Normal,,,,,,,,,,
653951,Not So Mighty,Not So Mighty,https://tcgplayer-cdn.tcgplayer.com/product/653951_200w.jpg,62,24371,https://cpt.tcgcsv.com/2Cf7,2026-06-01T19:45:28.45,1,Common,SUP062,0.04,0.25,4.99,0.24,,Rainbow Foil,,,,,,,,,,
653951,Not So Mighty,Not So Mighty,https://tcgplayer-cdn.tcgplayer.com/product/653951_200w.jpg,62,24371,https://cpt.tcgcsv.com/2Cf7,2026-06-01T19:45:28.45,1,Common,SUP062,0.01,0.15,1.31,0.01,,Normal,,,,,,,,,,
653952,"Kayo, Strong-arm (Marvel)",Kayo Strong arm Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653952_200w.jpg,62,24371,https://cpt.tcgcsv.com/3Cf7,2026-06-01T19:45:28.61,1,Marvel,SUP064,40.3,43.68,59.89,48.98,,Cold Foil,,,,,,,,,,
653953,Laughing Knee-Slappers,Laughing Knee Slappers,https://tcgplayer-cdn.tcgplayer.com/product/653953_200w.jpg,62,24371,https://cpt.tcgcsv.com/5Cf7,2026-06-01T19:45:28.77,1,Common,SUP065,0.48,0.89,3.0,0.87,,Cold Foil,,,,,,,,,,
653953,Laughing Knee-Slappers,Laughing Knee Slappers,https://tcgplayer-cdn.tcgplayer.com/product/653953_200w.jpg,62,24371,https://cpt.tcgcsv.com/5Cf7,2026-06-01T19:45:28.77,1,Common,SUP065,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653954,Lyath Goldmane (Marvel),Lyath Goldmane Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653954_200w.jpg,62,24371,https://cpt.tcgcsv.com/6Cf7,2026-06-01T19:45:29.42,1,Marvel,SUP072,38.0,40.0,50.61,38.96,,Cold Foil,,,,,,,,,,
653955,Strong Stomach for Adversity,Strong Stomach for Adversity,https://tcgplayer-cdn.tcgplayer.com/product/653955_200w.jpg,62,24371,https://cpt.tcgcsv.com/7Cf7,2026-06-01T19:45:29.577,1,Common,SUP073,1.2,1.61,19.99,1.66,,Cold Foil,,,,,,,,,,
653955,Strong Stomach for Adversity,Strong Stomach for Adversity,https://tcgplayer-cdn.tcgplayer.com/product/653955_200w.jpg,62,24371,https://cpt.tcgcsv.com/7Cf7,2026-06-01T19:45:29.577,1,Common,SUP073,0.01,0.15,1.31,0.11,,Normal,,,,,,,,,,
653956,Horns of the Despised,Horns of the Despised,https://tcgplayer-cdn.tcgplayer.com/product/653956_200w.jpg,62,24371,https://cpt.tcgcsv.com/8Cf7,2026-06-01T19:45:30.413,1,Common,SUP079,0.01,0.16,1.99,0.1,,Normal,,,,,,,,,,
653957,Horns of the Despised (Extended Art),Horns of the Despised Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653957_200w.jpg,62,24371,https://cpt.tcgcsv.com/9Cf7,2026-06-01T19:45:30.49,1,Rare,SUP079,0.1,1.16,19.99,1.16,,Cold Foil,,,,,,,,,,
653958,Mightybone Knuckles,Mightybone Knuckles,https://tcgplayer-cdn.tcgplayer.com/product/653958_200w.jpg,62,24371,https://cpt.tcgcsv.com/bCf7,2026-06-01T19:45:30.633,1,Common,SUP080,0.01,0.15,1.35,0.1,,Normal,,,,,,,,,,
653958,Mightybone Knuckles,Mightybone Knuckles,https://tcgplayer-cdn.tcgplayer.com/product/653958_200w.jpg,62,24371,https://cpt.tcgcsv.com/bCf7,2026-06-01T19:45:30.633,1,Common,SUP080,0.5,1.92,15.0,1.89,,Cold Foil,,,,,,,,,,
653959,Tear Down the Idols,Tear Down the Idols,https://tcgplayer-cdn.tcgplayer.com/product/653959_200w.jpg,62,24371,https://cpt.tcgcsv.com/cCf7,2026-06-01T19:45:31.193,1,Super Rare,SUP086,0.02,0.25,12.0,0.17,,Normal,,,,,,,,,,
653959,Tear Down the Idols,Tear Down the Idols,https://tcgplayer-cdn.tcgplayer.com/product/653959_200w.jpg,62,24371,https://cpt.tcgcsv.com/cCf7,2026-06-01T19:45:31.193,1,Super Rare,SUP086,0.18,0.38,19.99,0.25,,Rainbow Foil,,,,,,,,,,
653960,Rip Up Their Virtues,Rip Up Their Virtues,https://tcgplayer-cdn.tcgplayer.com/product/653960_200w.jpg,62,24371,https://cpt.tcgcsv.com/dCf7,2026-06-01T19:45:31.513,1,Super Rare,SUP088,0.2,0.48,19.99,0.35,,Rainbow Foil,,,,,,,,,,
653960,Rip Up Their Virtues,Rip Up Their Virtues,https://tcgplayer-cdn.tcgplayer.com/product/653960_200w.jpg,62,24371,https://cpt.tcgcsv.com/dCf7,2026-06-01T19:45:31.513,1,Super Rare,SUP088,0.05,0.34,5.26,0.28,,Normal,,,,,,,,,,
653961,Arrogant Showboating,Arrogant Showboating,https://tcgplayer-cdn.tcgplayer.com/product/653961_200w.jpg,62,24371,https://cpt.tcgcsv.com/fCf7,2026-06-01T19:45:32.333,1,Rare,SUP096,0.01,0.25,1.99,0.17,,Normal,,,,,,,,,,
653961,Arrogant Showboating,Arrogant Showboating,https://tcgplayer-cdn.tcgplayer.com/product/653961_200w.jpg,62,24371,https://cpt.tcgcsv.com/fCf7,2026-06-01T19:45:32.333,1,Rare,SUP096,0.2,0.41,4.99,0.38,,Rainbow Foil,,,,,,,,,,
653962,Clench the Upper Hand (Red),Clench the Upper Hand Red,https://tcgplayer-cdn.tcgplayer.com/product/653962_200w.jpg,62,24371,https://cpt.tcgcsv.com/gCf7,2026-06-01T19:45:32.827,1,Common,SUP101,0.01,0.15,1.31,0.08,,Normal,,,,,,,,,,
653962,Clench the Upper Hand (Red),Clench the Upper Hand Red,https://tcgplayer-cdn.tcgplayer.com/product/653962_200w.jpg,62,24371,https://cpt.tcgcsv.com/gCf7,2026-06-01T19:45:32.827,1,Common,SUP101,0.15,0.25,4.99,0.25,,Rainbow Foil,,,,,,,,,,
653963,Clench the Upper Hand (Yellow),Clench the Upper Hand Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653963_200w.jpg,62,24371,https://cpt.tcgcsv.com/hCf7,2026-06-01T19:45:32.95,1,Common,SUP102,0.01,0.15,1.31,0.07,,Normal,,,,,,,,,,
653963,Clench the Upper Hand (Yellow),Clench the Upper Hand Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653963_200w.jpg,62,24371,https://cpt.tcgcsv.com/hCf7,2026-06-01T19:45:32.95,1,Common,SUP102,0.1,0.25,4.99,0.15,,Rainbow Foil,,,,,,,,,,
653964,Clench the Upper Hand (Blue),Clench the Upper Hand Blue,https://tcgplayer-cdn.tcgplayer.com/product/653964_200w.jpg,62,24371,https://cpt.tcgcsv.com/jCf7,2026-06-01T19:45:33.13,1,Common,SUP103,0.01,0.2,1.31,0.12,,Normal,,,,,,,,,,
653964,Clench the Upper Hand (Blue),Clench the Upper Hand Blue,https://tcgplayer-cdn.tcgplayer.com/product/653964_200w.jpg,62,24371,https://cpt.tcgcsv.com/jCf7,2026-06-01T19:45:33.13,1,Common,SUP103,0.1,0.25,4.99,0.13,,Rainbow Foil,,,,,,,,,,
653965,Goon Battery,Goon Battery,https://tcgplayer-cdn.tcgplayer.com/product/653965_200w.jpg,62,24371,https://cpt.tcgcsv.com/kCf7,2026-06-01T19:45:33.273,1,Common,SUP104,0.14,0.25,4.99,0.23,,Rainbow Foil,,,,,,,,,,
653965,Goon Battery,Goon Battery,https://tcgplayer-cdn.tcgplayer.com/product/653965_200w.jpg,62,24371,https://cpt.tcgcsv.com/kCf7,2026-06-01T19:45:33.273,1,Common,SUP104,0.01,0.15,1.31,0.11,,Normal,,,,,,,,,,
653966,Goon Beatdown,Goon Beatdown,https://tcgplayer-cdn.tcgplayer.com/product/653966_200w.jpg,62,24371,https://cpt.tcgcsv.com/lCf7,2026-06-01T19:45:33.413,1,Common,SUP105,0.04,0.19,0.75,0.12,,Normal,,,,,,,,,,
653966,Goon Beatdown,Goon Beatdown,https://tcgplayer-cdn.tcgplayer.com/product/653966_200w.jpg,62,24371,https://cpt.tcgcsv.com/lCf7,2026-06-01T19:45:33.413,1,Common,SUP105,0.2,0.33,4.99,0.33,,Rainbow Foil,,,,,,,,,,
653967,Goon Tactics,Goon Tactics,https://tcgplayer-cdn.tcgplayer.com/product/653967_200w.jpg,62,24371,https://cpt.tcgcsv.com/mCf7,2026-06-01T19:45:33.57,1,Common,SUP106,0.05,0.28,4.99,0.27,,Rainbow Foil,,,,,,,,,,
653967,Goon Tactics,Goon Tactics,https://tcgplayer-cdn.tcgplayer.com/product/653967_200w.jpg,62,24371,https://cpt.tcgcsv.com/mCf7,2026-06-01T19:45:33.57,1,Common,SUP106,0.01,0.15,1.31,0.1,,Normal,,,,,,,,,,
653968,Instill Fear (Red),Instill Fear Red,https://tcgplayer-cdn.tcgplayer.com/product/653968_200w.jpg,62,24371,https://cpt.tcgcsv.com/nCf7,2026-06-01T19:45:33.703,1,Common,SUP107,0.14,0.25,4.99,0.24,,Rainbow Foil,,,,,,,,,,
653968,Instill Fear (Red),Instill Fear Red,https://tcgplayer-cdn.tcgplayer.com/product/653968_200w.jpg,62,24371,https://cpt.tcgcsv.com/nCf7,2026-06-01T19:45:33.703,1,Common,SUP107,0.01,0.2,1.31,0.09,,Normal,,,,,,,,,,
653969,Instill Fear (Yellow),Instill Fear Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653969_200w.jpg,62,24371,https://cpt.tcgcsv.com/pCf7,2026-06-01T19:45:33.86,1,Common,SUP108,0.01,0.15,1.31,0.01,,Normal,,,,,,,,,,
653969,Instill Fear (Yellow),Instill Fear Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653969_200w.jpg,62,24371,https://cpt.tcgcsv.com/pCf7,2026-06-01T19:45:33.86,1,Common,SUP108,0.05,0.25,4.99,0.25,,Rainbow Foil,,,,,,,,,,
653970,Instill Fear (Blue),Instill Fear Blue,https://tcgplayer-cdn.tcgplayer.com/product/653970_200w.jpg,62,24371,https://cpt.tcgcsv.com/qCf7,2026-06-01T19:45:34,1,Common,SUP109,0.15,0.3,4.99,0.26,,Rainbow Foil,,,,,,,,,,
653970,Instill Fear (Blue),Instill Fear Blue,https://tcgplayer-cdn.tcgplayer.com/product/653970_200w.jpg,62,24371,https://cpt.tcgcsv.com/qCf7,2026-06-01T19:45:34,1,Common,SUP109,0.01,0.2,1.31,0.17,,Normal,,,,,,,,,,
653971,Take That! (Red),Take That Red,https://tcgplayer-cdn.tcgplayer.com/product/653971_200w.jpg,62,24371,https://cpt.tcgcsv.com/rCf7,2026-06-01T19:45:34.25,1,Common,SUP111,0.01,0.15,1.31,0.09,,Normal,,,,,,,,,,
