productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extIntellect,extLife,extDefenseValue,extCost,extPitchValue,extPower,extTalent
695928,Engulfing Light (Red),Engulfing Light Red,https://tcgplayer-cdn.tcgplayer.com/product/695928_200w.jpg,62,24706,https://cpt.tcgcsv.com/BnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL014,Action,Attack,Warrior,,,3,0,1,3,
695929,Illuminate (Red),Illuminate Red,https://tcgplayer-cdn.tcgplayer.com/product/695929_200w.jpg,62,24706,https://cpt.tcgcsv.com/CnB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SBL015,Action,Attack,,,,3,0,1,4,Light
695930,Light the Way (Red),Light the Way Red,https://tcgplayer-cdn.tcgplayer.com/product/695930_200w.jpg,62,24706,https://cpt.tcgcsv.com/DnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL016,Action,Attack,Warrior,,,3,0,1,3,
695931,Snatch (Red)(SBL017),Snatch RedSBL017,https://tcgplayer-cdn.tcgplayer.com/product/695931_200w.jpg,62,24706,https://cpt.tcgcsv.com/FnB7,2026-06-05T04:10:28.543,1,0.5,0.5,0.5,1.0,,Normal,Rare,SBL017,Action,Attack,Generic,,,2,0,1,4,
695932,Take Flight (Red),Take Flight Red,https://tcgplayer-cdn.tcgplayer.com/product/695932_200w.jpg,62,24706,https://cpt.tcgcsv.com/GnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL018,Action,Attack,Warrior,,,3,1,1,4,
695933,Courageous Steelhand (Red),Courageous Steelhand Red,https://tcgplayer-cdn.tcgplayer.com/product/695933_200w.jpg,62,24706,https://cpt.tcgcsv.com/HnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL019,Attack Reaction,,Warrior,,,2,0,1,,
695934,Edict of Steel (Red),Edict of Steel Red,https://tcgplayer-cdn.tcgplayer.com/product/695934_200w.jpg,62,24706,https://cpt.tcgcsv.com/JnB7,2026-06-05T04:10:28.543,1,10.0,10.0,10.0,2.93,,Normal,Common,SBL020,Action,,Warrior,,,3,0,1,,
695935,Glisten (Red),Glisten Red,https://tcgplayer-cdn.tcgplayer.com/product/695935_200w.jpg,62,24706,https://cpt.tcgcsv.com/KnB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Rare,SBL021,Instant,,,,,,2,1,,Light
695936,Toe the Line (Red),Toe the Line Red,https://tcgplayer-cdn.tcgplayer.com/product/695936_200w.jpg,62,24706,https://cpt.tcgcsv.com/LnB7,2026-06-05T04:10:28.543,1,1.5,1.5,1.5,1.49,,Normal,Rare,SBL022,Instant,,Warrior,,,,0,1,,
695937,Banneret of Salvation (Yellow),Banneret of Salvation Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695937_200w.jpg,62,24706,https://cpt.tcgcsv.com/MnB7,2026-06-05T04:10:28.543,1,0.25,0.3,0.35,,,Normal,Rare,SBL023,Action,Attack,Warrior,,,3,0,2,3,
695938,Beaming Bravado (Yellow),Beaming Bravado Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695938_200w.jpg,62,24706,https://cpt.tcgcsv.com/NnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL024,Action,Attack,Warrior,,,3,0,2,2,
695939,Bolt of Courage (Yellow),Bolt of Courage Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695939_200w.jpg,62,24706,https://cpt.tcgcsv.com/PnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL025,Action,Attack,Warrior,,,3,0,2,2,
695940,Duty Bound Blitz (Yellow),Duty Bound Blitz Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695940_200w.jpg,62,24706,https://cpt.tcgcsv.com/QnB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SBL026,Action,Attack,,,,2,0,2,4,Light
695941,Engulfing Light (Yellow),Engulfing Light Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695941_200w.jpg,62,24706,https://cpt.tcgcsv.com/RnB7,2026-06-05T04:10:28.543,1,0.15,0.2,0.25,,,Normal,Common,SBL027,Action,Attack,Warrior,,,3,0,2,2,
695942,Light the Way (Yellow),Light the Way Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695942_200w.jpg,62,24706,https://cpt.tcgcsv.com/SnB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SBL028,Action,Attack,Warrior,,,3,0,2,2,
695943,Take Flight (Yellow),Take Flight Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695943_200w.jpg,62,24706,https://cpt.tcgcsv.com/TnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL029,Action,Attack,Warrior,,,3,1,2,3,
695944,V of the Vanguard (Yellow),V of the Vanguard Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695944_200w.jpg,62,24706,https://cpt.tcgcsv.com/VnB7,2026-06-05T04:10:28.543,1,0.2,0.25,0.35,,,Normal,Rare,SBL030,Action,Attack,Warrior,,,3,1,2,3,
695945,Valiant Thrust (Yellow),Valiant Thrust Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695945_200w.jpg,62,24706,https://cpt.tcgcsv.com/WnB7,2026-06-05T04:10:28.543,1,0.1,0.18,0.25,,,Normal,Common,SBL031,Action,Attack,Warrior,,,3,1,2,3,
695946,Roaring Beam (Yellow),Roaring Beam Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695946_200w.jpg,62,24706,https://cpt.tcgcsv.com/XnB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Rare,SBL032,Attack Reaction,,Warrior,,,3,0,2,,
695947,Springboard Somersault (Yellow),Springboard Somersault Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695947_200w.jpg,62,24706,https://cpt.tcgcsv.com/ZnB7,2026-06-05T04:10:28.543,1,0.3,0.35,0.35,0.35,,Normal,Rare,SBL033,Defense Reaction,,Generic,,,2,0,2,,
695948,Agility,Agility,https://tcgplayer-cdn.tcgplayer.com/product/695948_200w.jpg,62,24706,https://cpt.tcgcsv.com/-nB7,2026-06-05T04:10:28.543,1,2.0,2.2,2.25,2.0,,Normal,Basic,SBL034,Token,Aura,Generic,,,,,,,
695949,Courage,Courage,https://tcgplayer-cdn.tcgplayer.com/product/695949_200w.jpg,62,24706,https://cpt.tcgcsv.com/_nB7,2026-06-05T04:10:28.543,1,0.5,1.4,1.45,0.5,,Normal,Basic,SBL035,Token,Aura,Generic,,,,,,,
695950,Flurry,Flurry,https://tcgplayer-cdn.tcgplayer.com/product/695950_200w.jpg,62,24706,https://cpt.tcgcsv.com/0pB7,2026-06-05T04:10:28.543,1,2.45,2.48,2.5,0.5,,Normal,Basic,SBL036,Token,Aura,Warrior,,,,,,,
695951,Gravy Bones,Gravy Bones,https://tcgplayer-cdn.tcgplayer.com/product/695951_200w.jpg,62,24706,https://cpt.tcgcsv.com/2pB7,2026-06-05T04:10:28.543,1,2.5,2.95,2.99,,,Normal,Rare,SGB001,Hero,Young,Necromancer,4,20,,,,,
695952,Compass of Sunken Depths,Compass of Sunken Depths,https://tcgplayer-cdn.tcgplayer.com/product/695952_200w.jpg,62,24706,https://cpt.tcgcsv.com/3pB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,0.2,,Normal,Common,SGB002,Equipment,Off-Hand,Necromancer,,,,,,,
695953,Carrion Crown,Carrion Crown,https://tcgplayer-cdn.tcgplayer.com/product/695953_200w.jpg,62,24706,https://cpt.tcgcsv.com/5pB7,2026-06-05T04:10:28.543,1,0.25,0.3,0.35,,,Normal,Rare,SGB003,Equipment,Head,Necromancer,,,2,,,,
695954,Mournful Casket,Mournful Casket,https://tcgplayer-cdn.tcgplayer.com/product/695954_200w.jpg,62,24706,https://cpt.tcgcsv.com/6pB7,2026-06-05T04:10:28.543,1,0.25,0.3,0.35,,,Normal,Rare,SGB004,Equipment,Chest,Necromancer,,,1,,,,
695955,Nullrune Robe (SGB005),Nullrune Robe SGB005,https://tcgplayer-cdn.tcgplayer.com/product/695955_200w.jpg,62,24706,https://cpt.tcgcsv.com/7pB7,2026-06-05T04:10:28.543,0,0.95,1.0,1.0,,,Normal,Common,SGB005,Equipment,Chest,Generic,,,0,,,,
695956,Nullrune Gloves,Nullrune Gloves,https://tcgplayer-cdn.tcgplayer.com/product/695956_200w.jpg,62,24706,https://cpt.tcgcsv.com/8pB7,2026-06-05T04:10:28.543,1,1.2,1.25,1.25,1.25,,Normal,Common,SGB006,Equipment,Arms,Generic,,,0,,,,
695957,Washed Up Wave,Washed Up Wave,https://tcgplayer-cdn.tcgplayer.com/product/695957_200w.jpg,62,24706,https://cpt.tcgcsv.com/9pB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB007,Equipment,Arms,Necromancer,,,0,,,,
695958,Mage Master Boots,Mage Master Boots,https://tcgplayer-cdn.tcgplayer.com/product/695958_200w.jpg,62,24706,https://cpt.tcgcsv.com/bpB7,2026-06-05T04:10:28.543,1,1.0,1.95,2.0,1.0,,Normal,Common,SGB008,Equipment,Legs,Generic,,,0,,,,
695959,Scuttle Toes,Scuttle Toes,https://tcgplayer-cdn.tcgplayer.com/product/695959_200w.jpg,62,24706,https://cpt.tcgcsv.com/cpB7,2026-06-05T04:10:28.543,1,0.2,0.25,0.25,,,Normal,Rare,SGB009,Equipment,Legs,Necromancer,,,0,,,,
695960,Battalion Barque (Red),Battalion Barque Red,https://tcgplayer-cdn.tcgplayer.com/product/695960_200w.jpg,62,24706,https://cpt.tcgcsv.com/dpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB010,Action,Attack,Pirate,,,3,4,1,7,
695961,Golden Tipple (Red),Golden Tipple Red,https://tcgplayer-cdn.tcgplayer.com/product/695961_200w.jpg,62,24706,https://cpt.tcgcsv.com/fpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB011,Action,Attack,Pirate,,,2,1,1,3,
695962,Saltwater Swell (Red),Saltwater Swell Red,https://tcgplayer-cdn.tcgplayer.com/product/695962_200w.jpg,62,24706,https://cpt.tcgcsv.com/gpB7,2026-06-05T04:10:28.543,1,0.25,0.3,0.35,0.3,,Normal,Rare,SGB012,Action,Attack,Pirate,,,3,1,1,3,
695963,Swiftwater Sloop (Red),Swiftwater Sloop Red,https://tcgplayer-cdn.tcgplayer.com/product/695963_200w.jpg,62,24706,https://cpt.tcgcsv.com/hpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,0.2,,Normal,Common,SGB013,Action,Attack,Pirate,,,2,2,1,6,
695964,Golden Tipple (Yellow),Golden Tipple Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695964_200w.jpg,62,24706,https://cpt.tcgcsv.com/jpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB014,Action,Attack,Pirate,,,2,1,2,2,
695965,Barnacle (Yellow),Barnacle Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695965_200w.jpg,62,24706,https://cpt.tcgcsv.com/kpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB015,Action,Ally,Necromancer,,3,,2,2,4,
695966,"Cutty Shark, Quick Clip (Yellow)",Cutty Shark Quick Clip Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695966_200w.jpg,62,24706,https://cpt.tcgcsv.com/lpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB016,Action,Ally,Necromancer,,4,,1,2,3,
695967,"Limpit, Hop-a-long (Yellow)",Limpit Hop a long Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695967_200w.jpg,62,24706,https://cpt.tcgcsv.com/mpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Rare,SGB017,Action,Ally,Necromancer,,1,,0,2,2,
695968,"Oysten, Heart of Gold (Yellow)",Oysten Heart of Gold Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695968_200w.jpg,62,24706,https://cpt.tcgcsv.com/npB7,2026-06-05T04:10:28.543,1,3.0,3.95,4.0,3.17,,Normal,Rare,SGB018,Action,Ally,Necromancer,,1,,,2,3,
695969,Riggermortis (Yellow),Riggermortis Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695969_200w.jpg,62,24706,https://cpt.tcgcsv.com/ppB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB019,Action,Ally,Necromancer,,1,,1,2,6,
695970,Swabbie (Yellow),Swabbie Yellow,https://tcgplayer-cdn.tcgplayer.com/product/695970_200w.jpg,62,24706,https://cpt.tcgcsv.com/qpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,0.2,,Normal,Common,SGB020,Action,Ally,Necromancer,,3,,3,2,7,
695971,Back Alley Breakline (Blue),Back Alley Breakline Blue,https://tcgplayer-cdn.tcgplayer.com/product/695971_200w.jpg,62,24706,https://cpt.tcgcsv.com/rpB7,2026-06-05T04:10:28.543,1,0.5,0.95,0.99,,,Normal,Common,SGB021,Action,Attack,Generic,,,2,1,3,3,
695972,Golden Tipple (Blue),Golden Tipple Blue,https://tcgplayer-cdn.tcgplayer.com/product/695972_200w.jpg,62,24706,https://cpt.tcgcsv.com/spB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB022,Action,Attack,Pirate,,,2,1,3,1,
695973,Jittery Bones (Blue),Jittery Bones Blue,https://tcgplayer-cdn.tcgplayer.com/product/695973_200w.jpg,62,24706,https://cpt.tcgcsv.com/tpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,,,Normal,Common,SGB023,Action,Attack,Necromancer,,,3,0,3,2,
695974,Murderous Rabble (Blue),Murderous Rabble Blue,https://tcgplayer-cdn.tcgplayer.com/product/695974_200w.jpg,62,24706,https://cpt.tcgcsv.com/vpB7,2026-06-05T04:10:28.543,1,3.35,3.35,3.35,2.76,,Normal,Rare,SGB024,Action,Attack,Pirate,,,3,0,3,0,
695975,Saltwater Swell (Blue),Saltwater Swell Blue,https://tcgplayer-cdn.tcgplayer.com/product/695975_200w.jpg,62,24706,https://cpt.tcgcsv.com/wpB7,2026-06-05T04:10:28.543,1,0.4,0.4,0.45,0.4,,Normal,Rare,SGB025,Action,Attack,Pirate,,,3,1,3,1,
695976,Swiftwater Sloop (Blue),Swiftwater Sloop Blue,https://tcgplayer-cdn.tcgplayer.com/product/695976_200w.jpg,62,24706,https://cpt.tcgcsv.com/xpB7,2026-06-05T04:10:28.543,1,0.2,0.2,0.25,0.2,,Normal,Common,SGB026,Action,Attack,Pirate,,,2,2,3,4,
695977,Avast Ye! (Blue),Avast Ye Blue,https://tcgplayer-cdn.tcgplayer.com/product/695977_200w.jpg,62,24706,https://cpt.tcgcsv.com/zpB7,2026-06-05T04:10:28.543,1,0.25,0.3,0.35,,,Normal,Rare,SGB027,Action,,Necromancer,,,3,0,3,,
695978,Flying High (Blue),Flying High Blue,https://tcgplayer-cdn.tcgplayer.com/product/695978_200w.jpg,62,24706,https://cpt.tcgcsv.com/BpB7,2026-06-05T04:10:28.543,1,0.3,0.35,0.35,0.35,,Normal,Rare,SGB028,Action,,Generic,,,2,0,3,,
695979,Loot the Arsenal (Blue),Loot the Arsenal Blue,https://tcgplayer-cdn.tcgplayer.com/product/695979_200w.jpg,62,24706,https://cpt.tcgcsv.com/CpB7,2026-06-05T04:10:28.543,1,0.25,0.35,0.4,0.25,,Normal,Rare,SGB029,Action,,Necromancer,,,3,0,3,,
695980,Loot the Hold (Blue),Loot the Hold Blue,https://tcgplayer-cdn.tcgplayer.com/product/695980_200w.jpg,62,24706,https://cpt.tcgcsv.com/DpB7,2026-06-05T04:10:28.543,1,0.75,0.95,0.99,0.83,,Normal,Rare,SGB030,Action,,Necromancer,,,3,0,3,,
695981,Portside Exchange (Blue),Portside Exchange Blue,https://tcgplayer-cdn.tcgplayer.com/product/695981_200w.jpg,62,24706,https://cpt.tcgcsv.com/FpB7,2026-06-05T04:10:28.543,1,0.3,0.35,0.35,0.35,,Normal,Rare,SGB031,Action,,Pirate,,,3,0,3,,
695982,Timesnap Potion (Blue),Timesnap Potion Blue,https://tcgplayer-cdn.tcgplayer.com/product/695982_200w.jpg,62,24706,https://cpt.tcgcsv.com/GpB7,2026-06-05T04:10:28.543,1,1.0,1.95,1.99,1.0,,Normal,Common,SGB032,Action,Item,Generic,,,,0,3,,
695983,Yo Ho Ho! (Blue),Yo Ho Ho Blue,https://tcgplayer-cdn.tcgplayer.com/product/695983_200w.jpg,62,24706,https://cpt.tcgcsv.com/HpB7,2026-06-05T04:10:28.543,1,0.3,0.35,0.35,0.35,,Normal,Rare,SGB033,Action,,Necromancer,,,3,0,3,,
695984,Throw Caution to the Wind (Blue),Throw Caution to the Wind Blue,https://tcgplayer-cdn.tcgplayer.com/product/695984_200w.jpg,62,24706,https://cpt.tcgcsv.com/JpB7,2026-06-05T04:10:28.543,1,0.25,0.3,0.35,0.3,,Normal,Rare,SGB034,Instant,,Pirate,,,,0,3,,
695985,Gold,Gold,https://tcgplayer-cdn.tcgplayer.com/product/695985_200w.jpg,62,24706,https://cpt.tcgcsv.com/KpB7,2026-06-05T04:10:28.543,1,0.4,0.45,0.45,0.45,,Normal,Basic,SGB035,Token,Item,Generic,,,,,,,
696154,Arcane Seeds // Life,Arcane Seeds Life,https://tcgplayer-cdn.tcgplayer.com/product/696154_200w.jpg,62,24706,https://cpt.tcgcsv.com/6tB7,2026-06-05T04:10:28.543,1,0.3,0.35,0.35,0.3,,Normal,Rare,SBA024,Action;Instant,,Runeblade,,,3,0,1,,Earth
696157,Burn Up // Shock,Burn Up Shock,https://tcgplayer-cdn.tcgplayer.com/product/696157_200w.jpg,62,24706,https://cpt.tcgcsv.com/9tB7,2026-06-05T04:10:28.543,1,0.3,0.35,0.35,,,Normal,Rare,SBA025,Action;Instant,,Runeblade,,,3,0,1,,Lightning
