productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extCost,extPitchValue,extPower,extDefenseValue,extTalent
543927,Part the Mistveil Blitz Deck - Zen,Part the Mistveil Blitz Deck Zen,https://tcgplayer-cdn.tcgplayer.com/product/543927_200w.jpg,62,23479,https://cpt.tcgcsv.com/zBm6,2024-05-31T14:25:21.65,1
<br><strong>This Blitz Deck Contains:</strong> One 40-card deck,plus hero,weapon,and equipment cards,7.0,12.2,19.99,7.4,,Normal,,,,,,,,,,
550285,Flex Claws (Red),Flex Claws Red,https://tcgplayer-cdn.tcgplayer.com/product/550285_200w.jpg,62,23479,https://cpt.tcgcsv.com/K7q6,2025-03-03T16:14:36.843,1,0.25,0.38,0.5,0.25,,Normal,Rare,ZEN009,Action,Attack,Ninja,1,1,4,2,
550286,Flex Claws (Blue),Flex Claws Blue,https://tcgplayer-cdn.tcgplayer.com/product/550286_200w.jpg,62,23479,https://cpt.tcgcsv.com/L7q6,2025-03-03T16:15:58.077,1,0.25,0.28,0.3,0.25,,Normal,Rare,ZEN021,Action,Attack,Ninja,1,3,2,2,
550287,Pouncing Qi (Red),Pouncing Qi Red,https://tcgplayer-cdn.tcgplayer.com/product/550287_200w.jpg,62,23479,https://cpt.tcgcsv.com/M7q6,2025-03-03T16:15:19.223,1,0.25,0.38,0.5,,,Normal,Common,ZEN011,Action,Attack,Ninja,0,1,3,3,
550288,Pouncing Qi (Blue),Pouncing Qi Blue,https://tcgplayer-cdn.tcgplayer.com/product/550288_200w.jpg,62,23479,https://cpt.tcgcsv.com/N7q6,2025-03-03T16:16:16.77,1,0.25,0.28,0.3,0.25,,Normal,Common,ZEN023,Action,Attack,Ninja,0,3,1,3,
550290,Qi Unleashed (Red),Qi Unleashed Red,https://tcgplayer-cdn.tcgplayer.com/product/550290_200w.jpg,62,23479,https://cpt.tcgcsv.com/Q7q6,2025-03-03T16:15:40.31,1,0.5,0.63,0.75,0.5,,Normal,Common,ZEN012,Action,Attack,Ninja,2,1,3,3,
550292,Tiger Taming Khakkara,Tiger Taming Khakkara,https://tcgplayer-cdn.tcgplayer.com/product/550292_200w.jpg,62,23479,https://cpt.tcgcsv.com/S7q6,2024-05-31T14:25:21.65,1
<br>When this attacks,the next Crouching Tiger you play this combat chain gets +1POWER.,0.75,0.88,1.0,0.75,,Normal,Common,ZEN002,Weapon,Staff (2H),Ninja,,,2,,
550293,Mask of Wizened Whiskers,Mask of Wizened Whiskers,https://tcgplayer-cdn.tcgplayer.com/product/550293_200w.jpg,62,23479,https://cpt.tcgcsv.com/T7q6,2025-03-03T22:19:12.117,1
