productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,extFlavorText
653388,Edge of Their Seats (Yellow),Edge of Their Seats Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653388_200w.jpg,62,24371,https://cpt.tcgcsv.com/Nmf7,2025-09-26T04:11:04.067,1,Common,SUP202,Instant,Guardian,,,,0.01,0.2,0.75,0.09,,Normal,3,2,Aura,,3,
653388,Edge of Their Seats (Yellow),Edge of Their Seats Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653388_200w.jpg,62,24371,https://cpt.tcgcsv.com/Nmf7,2025-09-26T04:11:04.067,1,Common,SUP202,Instant,Guardian,,,,0.1,0.39,4.99,0.39,,Rainbow Foil,3,2,Aura,,3,
653389,Act of Glory (Blue),Act of Glory Blue,https://tcgplayer-cdn.tcgplayer.com/product/653389_200w.jpg,62,24371,https://cpt.tcgcsv.com/Pmf7,2025-09-26T04:11:04.067,1,Common,SUP197,Instant,Guardian,,,,0.17,0.37,4.99,0.37,,Rainbow Foil,4,3,Aura,,3,
653389,Act of Glory (Blue),Act of Glory Blue,https://tcgplayer-cdn.tcgplayer.com/product/653389_200w.jpg,62,24371,https://cpt.tcgcsv.com/Pmf7,2025-09-26T04:11:04.067,1,Common,SUP197,Instant,Guardian,,,,0.03,0.19,0.75,0.09,,Normal,4,3,Aura,,3,
653390,Edge of Their Seats (Blue),Edge of Their Seats Blue,https://tcgplayer-cdn.tcgplayer.com/product/653390_200w.jpg,62,24371,https://cpt.tcgcsv.com/Qmf7,2025-09-26T04:11:04.067,1,Common,SUP203,Instant,Guardian,,,,0.1,0.37,4.99,0.36,,Rainbow Foil,3,3,Aura,,3,
653390,Edge of Their Seats (Blue),Edge of Their Seats Blue,https://tcgplayer-cdn.tcgplayer.com/product/653390_200w.jpg,62,24371,https://cpt.tcgcsv.com/Qmf7,2025-09-26T04:11:04.067,1,Common,SUP203,Instant,Guardian,,,,0.01,0.2,0.79,0.14,,Normal,3,3,Aura,,3,
653405,Cries of Encore,Cries of Encore,https://tcgplayer-cdn.tcgplayer.com/product/653405_200w.jpg,62,24371,https://cpt.tcgcsv.com/7nf7,2025-09-26T04:11:04.067,1,Majestic,SUP012,Action,Guardian,Revered,,,1.5,5.01,19.98,3.35,,Normal,3,1,Attack,7,3,
653406,Cries of Encore (Extended Art),Cries of Encore Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653406_200w.jpg,62,24371,https://cpt.tcgcsv.com/8nf7,2025-09-26T04:11:04.067,1,Majestic,SUP012,Action,Guardian,Revered,,,28.24,32.77,180.0,30.71,,Cold Foil,3,1,Attack,7,3,
653407,Turning Point,Turning Point,https://tcgplayer-cdn.tcgplayer.com/product/653407_200w.jpg,62,24371,https://cpt.tcgcsv.com/9nf7,2025-09-26T04:11:04.067,1,Super Rare,SUP015,Block,Guardian,Revered,,,0.01,0.7,10.0,0.35,,Rainbow Foil,,3,,,2,
653407,Turning Point,Turning Point,https://tcgplayer-cdn.tcgplayer.com/product/653407_200w.jpg,62,24371,https://cpt.tcgcsv.com/9nf7,2025-09-26T04:11:04.067,1,Super Rare,SUP015,Block,Guardian,Revered,,,0.04,0.25,5.25,0.23,,Normal,,3,,,2,
653408,A Good Clean Fight,A Good Clean Fight,https://tcgplayer-cdn.tcgplayer.com/product/653408_200w.jpg,62,24371,https://cpt.tcgcsv.com/bnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP021,Action,,Revered,,,0.14,0.47,7.69,0.25,,Normal,3,1,Attack,7,3,
653408,A Good Clean Fight,A Good Clean Fight,https://tcgplayer-cdn.tcgplayer.com/product/653408_200w.jpg,62,24371,https://cpt.tcgcsv.com/bnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP021,Action,,Revered,,,0.1,0.94,19.99,0.94,,Rainbow Foil,3,1,Attack,7,3,
653409,Renounce Violence,Renounce Violence,https://tcgplayer-cdn.tcgplayer.com/product/653409_200w.jpg,62,24371,https://cpt.tcgcsv.com/cnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP025,Instant,,Revered,,,0.05,0.39,5.0,0.17,,Normal,0,3,,,,
653409,Renounce Violence,Renounce Violence,https://tcgplayer-cdn.tcgplayer.com/product/653409_200w.jpg,62,24371,https://cpt.tcgcsv.com/cnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP025,Instant,,Revered,,,0.14,0.67,39.99,0.58,,Rainbow Foil,0,3,,,,
653410,Never Give Up,Never Give Up,https://tcgplayer-cdn.tcgplayer.com/product/653410_200w.jpg,62,24371,https://cpt.tcgcsv.com/dnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP026,Block,,Revered,,,0.45,1.39,21.98,1.39,,Rainbow Foil,,2,,,3,
653410,Never Give Up,Never Give Up,https://tcgplayer-cdn.tcgplayer.com/product/653410_200w.jpg,62,24371,https://cpt.tcgcsv.com/dnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP026,Block,,Revered,,,0.09,0.43,15.99,0.25,,Normal,,2,,,3,
653411,No Tall Tales,No Tall Tales,https://tcgplayer-cdn.tcgplayer.com/product/653411_200w.jpg,62,24371,https://cpt.tcgcsv.com/fnf7,2025-09-26T04:11:04.067,1,Majestic,SUP170,Action,Guardian,,,,0.11,0.82,10.0,0.48,,Normal,0,2,Attack,3,3,
653411,No Tall Tales,No Tall Tales,https://tcgplayer-cdn.tcgplayer.com/product/653411_200w.jpg,62,24371,https://cpt.tcgcsv.com/fnf7,2025-09-26T04:11:04.067,1,Majestic,SUP170,Action,Guardian,,,,0.2,1.5,29.99,0.88,,Rainbow Foil,0,2,Attack,3,3,
653412,Cut a Long Story Short,Cut a Long Story Short,https://tcgplayer-cdn.tcgplayer.com/product/653412_200w.jpg,62,24371,https://cpt.tcgcsv.com/gnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP172,Action,Guardian,,,,0.5,1.26,4.99,1.15,,Normal,0,2,Attack,3,3,
653412,Cut a Long Story Short,Cut a Long Story Short,https://tcgplayer-cdn.tcgplayer.com/product/653412_200w.jpg,62,24371,https://cpt.tcgcsv.com/gnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP172,Action,Guardian,,,,0.85,1.64,19.99,1.35,,Rainbow Foil,0,2,Attack,3,3,
653413,Hungry for More,Hungry for More,https://tcgplayer-cdn.tcgplayer.com/product/653413_200w.jpg,62,24371,https://cpt.tcgcsv.com/hnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP175,Instant,Guardian,,,,0.46,1.44,19.99,0.92,,Rainbow Foil,1,1,Aura,,2,
653413,Hungry for More,Hungry for More,https://tcgplayer-cdn.tcgplayer.com/product/653413_200w.jpg,62,24371,https://cpt.tcgcsv.com/hnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP175,Instant,Guardian,,,,0.12,0.82,5.0,0.67,,Normal,1,1,Aura,,2,
653414,Turn Heads,Turn Heads,https://tcgplayer-cdn.tcgplayer.com/product/653414_200w.jpg,62,24371,https://cpt.tcgcsv.com/jnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP176,Instant,Guardian,,,,0.09,0.65,10.0,0.55,,Rainbow Foil,3,3,Aura,,3,
653414,Turn Heads,Turn Heads,https://tcgplayer-cdn.tcgplayer.com/product/653414_200w.jpg,62,24371,https://cpt.tcgcsv.com/jnf7,2025-09-26T04:11:04.067,1,Super Rare,SUP176,Instant,Guardian,,,,0.05,0.26,5.0,0.23,,Normal,3,3,Aura,,3,
653415,Ironfist Revelation,Ironfist Revelation,https://tcgplayer-cdn.tcgplayer.com/product/653415_200w.jpg,62,24371,https://cpt.tcgcsv.com/knf7,2025-09-26T04:11:04.067,1,Legendary,SUP168,Equipment,Guardian,,,,15.87,20.0,73.96,15.81,,Rainbow Foil,,,Arms,,2,
653415,Ironfist Revelation,Ironfist Revelation,https://tcgplayer-cdn.tcgplayer.com/product/653415_200w.jpg,62,24371,https://cpt.tcgcsv.com/knf7,2025-09-26T04:11:04.067,1,Legendary,SUP168,Equipment,Guardian,,,,29.1,37.57,7314.0,36.32,,Cold Foil,,,Arms,,2,
653837,Disembody,Disembody,https://tcgplayer-cdn.tcgplayer.com/product/653837_200w.jpg,62,24371,https://cpt.tcgcsv.com/Mxf7,2025-09-26T04:11:04.067,1,Rare,SUP031,Action,,Revered,,,0.23,0.53,19.99,0.53,,Rainbow Foil,3,1,Attack,7,3,
653837,Disembody,Disembody,https://tcgplayer-cdn.tcgplayer.com/product/653837_200w.jpg,62,24371,https://cpt.tcgcsv.com/Mxf7,2025-09-26T04:11:04.067,1,Rare,SUP031,Action,,Revered,,,0.1,0.24,1.99,0.18,,Normal,3,1,Attack,7,3,
653919,Authority of Ataya,Authority of Ataya,https://tcgplayer-cdn.tcgplayer.com/product/653919_200w.jpg,62,24371,https://cpt.tcgcsv.com/pBf7,2025-09-26T04:11:04.067,1,Fabled,SUP000,Resource,Generic,,,,300.0,304.99,375.0,268.53,,Rainbow Foil,,3,Gem,,,
653919,Authority of Ataya,Authority of Ataya,https://tcgplayer-cdn.tcgplayer.com/product/653919_200w.jpg,62,24371,https://cpt.tcgcsv.com/pBf7,2025-09-26T04:11:04.067,1,Fabled,SUP000,Resource,Generic,,,,437.11,437.11,437.11,371.72,,Cold Foil,,3,Gem,,,
653920,Tuffnut (Marvel),Tuffnut Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653920_200w.jpg,62,24371,https://cpt.tcgcsv.com/qBf7,2025-09-26T04:11:04.067,1,Marvel,SUP002,Hero,Brute,Revered,3,20,22.99,27.49,45.28,26.17,,Cold Foil,,,Young,,,
653921,Tough Leather Boots,Tough Leather Boots,https://tcgplayer-cdn.tcgplayer.com/product/653921_200w.jpg,62,24371,https://cpt.tcgcsv.com/rBf7,2025-09-26T04:11:04.067,1,Common,SUP003,Equipment,Brute,Revered,,,0.48,1.61,19.3,1.4,,Cold Foil,,,Legs,,1,
653921,Tough Leather Boots,Tough Leather Boots,https://tcgplayer-cdn.tcgplayer.com/product/653921_200w.jpg,62,24371,https://cpt.tcgcsv.com/rBf7,2025-09-26T04:11:04.067,1,Common,SUP003,Equipment,Brute,Revered,,,0.01,0.15,0.75,0.04,,Normal,,,Legs,,1,
653922,"Hinewhitu, Hautipua (Pleiades, Superstar) (Maori)",Hinewhitu Hautipua Pleiades Superstar Maori,https://tcgplayer-cdn.tcgplayer.com/product/653922_200w.jpg,62,24371,https://cpt.tcgcsv.com/sBf7,2025-09-26T04:11:04.067,1,Marvel,SUP009,Hero,Guardian,Revered,,,,,,,,,,,,,,
653923,Pleiades (Marvel),Pleiades Marvel,https://tcgplayer-cdn.tcgplayer.com/product/653923_200w.jpg,62,24371,https://cpt.tcgcsv.com/tBf7,2025-09-26T04:11:04.067,1,Marvel,SUP010,Hero,Guardian,Revered,4,20,40.0,45.94,80.9,43.75,,Cold Foil,,,Young,,,
653924,Plate of Tough Love,Plate of Tough Love,https://tcgplayer-cdn.tcgplayer.com/product/653924_200w.jpg,62,24371,https://cpt.tcgcsv.com/vBf7,2025-09-26T04:11:04.067,1,Common,SUP011,Equipment,Guardian,Revered,,,0.83,1.86,9.95,1.86,,Cold Foil,,,Chest,,1,
653924,Plate of Tough Love,Plate of Tough Love,https://tcgplayer-cdn.tcgplayer.com/product/653924_200w.jpg,62,24371,https://cpt.tcgcsv.com/vBf7,2025-09-26T04:11:04.067,1,Common,SUP011,Equipment,Guardian,Revered,,,0.03,0.15,0.75,0.09,,Normal,,,Chest,,1,
653925,Up on a Pedestal,Up on a Pedestal,https://tcgplayer-cdn.tcgplayer.com/product/653925_200w.jpg,62,24371,https://cpt.tcgcsv.com/wBf7,2025-09-26T04:11:04.067,1,Super Rare,SUP014,Instant,Guardian,Revered,,,0.22,0.97,10.0,0.95,,Rainbow Foil,0,3,Aura,,2,
653925,Up on a Pedestal,Up on a Pedestal,https://tcgplayer-cdn.tcgplayer.com/product/653925_200w.jpg,62,24371,https://cpt.tcgcsv.com/wBf7,2025-09-26T04:11:04.067,1,Super Rare,SUP014,Instant,Guardian,Revered,,,0.05,0.49,5.0,0.42,,Normal,0,3,Aura,,2,
653926,Helm of the Adored,Helm of the Adored,https://tcgplayer-cdn.tcgplayer.com/product/653926_200w.jpg,62,24371,https://cpt.tcgcsv.com/xBf7,2025-09-29T12:22:46.08,1,Common,SUP017,Equipment,,Revered,,,0.03,0.24,1.99,0.14,,Normal,,,Head,,1,
653927,Helm of the Adored (Extended Art),Helm of the Adored Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653927_200w.jpg,62,24371,https://cpt.tcgcsv.com/zBf7,2025-09-26T04:11:04.067,1,Rare,SUP017,Equipment,,Revered,,,2.99,4.99,44.97,4.29,,Cold Foil,,,Head,,1,
653928,Hold Firm,Hold Firm,https://tcgplayer-cdn.tcgplayer.com/product/653928_200w.jpg,62,24371,https://cpt.tcgcsv.com/BBf7,2025-09-26T04:11:04.067,1,Common,SUP018,Equipment,,Revered,,,0.13,2.8,29.99,2.68,,Cold Foil,,,Arms,,1,
653928,Hold Firm,Hold Firm,https://tcgplayer-cdn.tcgplayer.com/product/653928_200w.jpg,62,24371,https://cpt.tcgcsv.com/BBf7,2025-09-26T04:11:04.067,1,Common,SUP018,Equipment,,Revered,,,0.01,0.2,0.99,0.06,,Normal,,,Arms,,1,
653929,Old Favorite,Old Favorite,https://tcgplayer-cdn.tcgplayer.com/product/653929_200w.jpg,62,24371,https://cpt.tcgcsv.com/CBf7,2025-09-26T04:11:04.067,1,Super Rare,SUP023,Action,,Revered,,,0.23,0.53,19.99,0.51,,Rainbow Foil,3,2,Attack,6,3,
653929,Old Favorite,Old Favorite,https://tcgplayer-cdn.tcgplayer.com/product/653929_200w.jpg,62,24371,https://cpt.tcgcsv.com/CBf7,2025-09-26T04:11:04.067,1,Super Rare,SUP023,Action,,Revered,,,0.15,0.39,5.0,0.23,,Normal,3,2,Attack,6,3,
653930,Tame the Beastly Behavior,Tame the Beastly Behavior,https://tcgplayer-cdn.tcgplayer.com/product/653930_200w.jpg,62,24371,https://cpt.tcgcsv.com/DBf7,2025-09-26T04:11:04.067,1,Super Rare,SUP024,Action,,Revered,,,0.23,0.72,16.59,0.69,,Rainbow Foil,3,1,Attack,7,3,
653930,Tame the Beastly Behavior,Tame the Beastly Behavior,https://tcgplayer-cdn.tcgplayer.com/product/653930_200w.jpg,62,24371,https://cpt.tcgcsv.com/DBf7,2025-09-26T04:11:04.067,1,Super Rare,SUP024,Action,,Revered,,,0.09,0.25,12.99,0.21,,Normal,3,1,Attack,7,3,
653931,Disarm,Disarm,https://tcgplayer-cdn.tcgplayer.com/product/653931_200w.jpg,62,24371,https://cpt.tcgcsv.com/FBf7,2025-09-26T04:11:04.067,1,Rare,SUP030,Action,,Revered,,,0.06,0.25,1.99,0.19,,Normal,3,2,Attack,6,3,
653931,Disarm,Disarm,https://tcgplayer-cdn.tcgplayer.com/product/653931_200w.jpg,62,24371,https://cpt.tcgcsv.com/FBf7,2025-09-26T04:11:04.067,1,Rare,SUP030,Action,,Revered,,,0.23,0.5,28569.9,0.48,,Rainbow Foil,3,2,Attack,6,3,
653932,Disperse,Disperse,https://tcgplayer-cdn.tcgplayer.com/product/653932_200w.jpg,62,24371,https://cpt.tcgcsv.com/GBf7,2025-09-26T04:11:04.067,1,Rare,SUP032,Action,,Revered,,,0.44,0.77,9.99,0.87,,Rainbow Foil,3,3,Attack,5,3,
653932,Disperse,Disperse,https://tcgplayer-cdn.tcgplayer.com/product/653932_200w.jpg,62,24371,https://cpt.tcgcsv.com/GBf7,2025-09-26T04:11:04.067,1,Rare,SUP032,Action,,Revered,,,0.04,0.25,1.99,0.12,,Normal,3,3,Attack,5,3,
653933,Shining Courage,Shining Courage,https://tcgplayer-cdn.tcgplayer.com/product/653933_200w.jpg,62,24371,https://cpt.tcgcsv.com/HBf7,2025-09-26T04:11:04.067,1,Rare,SUP034,Instant,,Revered,,,0.05,0.2,1.99,0.11,,Normal,0,1,,,,
653933,Shining Courage,Shining Courage,https://tcgplayer-cdn.tcgplayer.com/product/653933_200w.jpg,62,24371,https://cpt.tcgcsv.com/HBf7,2025-09-26T04:11:04.067,1,Rare,SUP034,Instant,,Revered,,,0.25,0.4,1.08,0.44,,Rainbow Foil,0,1,,,,
653934,Empowering Ruckus,Empowering Ruckus,https://tcgplayer-cdn.tcgplayer.com/product/653934_200w.jpg,62,24371,https://cpt.tcgcsv.com/JBf7,2025-09-26T04:11:04.067,1,Common,SUP039,Action,,Revered,,,0.01,0.15,0.75,0.04,,Normal,3,2,Attack,6,3,
653934,Empowering Ruckus,Empowering Ruckus,https://tcgplayer-cdn.tcgplayer.com/product/653934_200w.jpg,62,24371,https://cpt.tcgcsv.com/JBf7,2025-09-26T04:11:04.067,1,Common,SUP039,Action,,Revered,,,0.09,0.26,4.99,0.26,,Rainbow Foil,3,2,Attack,6,3,
653935,Fight from Behind (Red),Fight from Behind Red,https://tcgplayer-cdn.tcgplayer.com/product/653935_200w.jpg,62,24371,https://cpt.tcgcsv.com/KBf7,2025-09-26T04:11:04.067,1,Common,SUP040,Action,,Revered,,,0.08,0.25,209718.51,0.21,,Rainbow Foil,2,1,Attack,6,2,
653935,Fight from Behind (Red),Fight from Behind Red,https://tcgplayer-cdn.tcgplayer.com/product/653935_200w.jpg,62,24371,https://cpt.tcgcsv.com/KBf7,2025-09-26T04:11:04.067,1,Common,SUP040,Action,,Revered,,,0.01,0.15,0.99,0.02,,Normal,2,1,Attack,6,2,
653936,Fight from Behind (Yellow),Fight from Behind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653936_200w.jpg,62,24371,https://cpt.tcgcsv.com/LBf7,2025-09-26T04:11:04.067,1,Common,SUP041,Action,,Revered,,,0.01,0.2,0.99,0.01,,Normal,2,2,Attack,5,2,
653936,Fight from Behind (Yellow),Fight from Behind Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653936_200w.jpg,62,24371,https://cpt.tcgcsv.com/LBf7,2025-09-26T04:11:04.067,1,Common,SUP041,Action,,Revered,,,0.13,0.28,4.99,0.28,,Rainbow Foil,2,2,Attack,5,2,
653937,Fight from Behind (Blue),Fight from Behind Blue,https://tcgplayer-cdn.tcgplayer.com/product/653937_200w.jpg,62,24371,https://cpt.tcgcsv.com/MBf7,2025-09-26T04:11:04.067,1,Common,SUP042,Action,,Revered,,,0.1,0.3,4.99,0.28,,Rainbow Foil,2,3,Attack,4,2,
653937,Fight from Behind (Blue),Fight from Behind Blue,https://tcgplayer-cdn.tcgplayer.com/product/653937_200w.jpg,62,24371,https://cpt.tcgcsv.com/MBf7,2025-09-26T04:11:04.067,1,Common,SUP042,Action,,Revered,,,0.01,0.15,0.99,0.06,,Normal,2,3,Attack,4,2,
653938,Rapturous Applause (Red),Rapturous Applause Red,https://tcgplayer-cdn.tcgplayer.com/product/653938_200w.jpg,62,24371,https://cpt.tcgcsv.com/NBf7,2025-09-26T04:11:04.067,1,Common,SUP043,Action,,Revered,,,0.01,0.15,0.99,0.03,,Normal,3,1,Attack,7,3,
653938,Rapturous Applause (Red),Rapturous Applause Red,https://tcgplayer-cdn.tcgplayer.com/product/653938_200w.jpg,62,24371,https://cpt.tcgcsv.com/NBf7,2025-09-26T04:11:04.067,1,Common,SUP043,Action,,Revered,,,0.05,0.27,4.99,0.27,,Rainbow Foil,3,1,Attack,7,3,
653939,Rapturous Applause (Yellow),Rapturous Applause Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653939_200w.jpg,62,24371,https://cpt.tcgcsv.com/PBf7,2025-09-26T04:11:04.067,1,Common,SUP044,Action,,Revered,,,0.01,0.15,0.99,0.01,,Normal,3,2,Attack,6,3,
653939,Rapturous Applause (Yellow),Rapturous Applause Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653939_200w.jpg,62,24371,https://cpt.tcgcsv.com/PBf7,2025-09-26T04:11:04.067,1,Common,SUP044,Action,,Revered,,,0.15,0.3,4.99,0.28,,Rainbow Foil,3,2,Attack,6,3,
653940,Rapturous Applause (Blue),Rapturous Applause Blue,https://tcgplayer-cdn.tcgplayer.com/product/653940_200w.jpg,62,24371,https://cpt.tcgcsv.com/QBf7,2025-09-26T04:11:04.067,1,Common,SUP045,Action,,Revered,,,0.03,0.15,0.75,0.05,,Normal,3,3,Attack,5,3,
653940,Rapturous Applause (Blue),Rapturous Applause Blue,https://tcgplayer-cdn.tcgplayer.com/product/653940_200w.jpg,62,24371,https://cpt.tcgcsv.com/QBf7,2025-09-26T04:11:04.067,1,Common,SUP045,Action,,Revered,,,0.14,0.3,4.99,0.3,,Rainbow Foil,3,3,Attack,5,3,
653941,Tough Smashup (Red),Tough Smashup Red,https://tcgplayer-cdn.tcgplayer.com/product/653941_200w.jpg,62,24371,https://cpt.tcgcsv.com/RBf7,2025-09-26T04:11:04.067,1,Common,SUP046,Action,,Revered,,,0.03,0.17,0.75,0.08,,Normal,3,1,Attack,7,3,
653941,Tough Smashup (Red),Tough Smashup Red,https://tcgplayer-cdn.tcgplayer.com/product/653941_200w.jpg,62,24371,https://cpt.tcgcsv.com/RBf7,2025-09-26T04:11:04.067,1,Common,SUP046,Action,,Revered,,,0.15,0.3,4.99,0.31,,Rainbow Foil,3,1,Attack,7,3,
653942,Tough Smashup (Yellow),Tough Smashup Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653942_200w.jpg,62,24371,https://cpt.tcgcsv.com/SBf7,2025-09-26T04:11:04.067,1,Common,SUP047,Action,,Revered,,,0.2,0.33,4.99,0.31,,Rainbow Foil,3,2,Attack,6,3,
653942,Tough Smashup (Yellow),Tough Smashup Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653942_200w.jpg,62,24371,https://cpt.tcgcsv.com/SBf7,2025-09-26T04:11:04.067,1,Common,SUP047,Action,,Revered,,,0.01,0.15,0.75,0.11,,Normal,3,2,Attack,6,3,
653943,Tough Smashup (Blue),Tough Smashup Blue,https://tcgplayer-cdn.tcgplayer.com/product/653943_200w.jpg,62,24371,https://cpt.tcgcsv.com/TBf7,2025-09-26T04:11:04.067,1,Common,SUP048,Action,,Revered,,,0.09,0.28,4.99,0.29,,Rainbow Foil,3,3,Attack,5,3,
653943,Tough Smashup (Blue),Tough Smashup Blue,https://tcgplayer-cdn.tcgplayer.com/product/653943_200w.jpg,62,24371,https://cpt.tcgcsv.com/TBf7,2025-09-26T04:11:04.067,1,Common,SUP048,Action,,Revered,,,0.07,0.2,0.79,0.15,,Normal,3,3,Attack,5,3,
653944,Who's the Tough Guy? (Red),Whos the Tough Guy Red,https://tcgplayer-cdn.tcgplayer.com/product/653944_200w.jpg,62,24371,https://cpt.tcgcsv.com/VBf7,2025-09-26T04:11:04.067,1,Common,SUP052,Action,,Revered,,,0.19,0.29,4.99,0.29,,Rainbow Foil,2,1,Attack,7,2,
653944,Who's the Tough Guy? (Red),Whos the Tough Guy Red,https://tcgplayer-cdn.tcgplayer.com/product/653944_200w.jpg,62,24371,https://cpt.tcgcsv.com/VBf7,2025-09-26T04:11:04.067,1,Common,SUP052,Action,,Revered,,,0.01,0.15,0.75,0.03,,Normal,2,1,Attack,7,2,
653945,Who's the Tough Guy? (Yellow),Whos the Tough Guy Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653945_200w.jpg,62,24371,https://cpt.tcgcsv.com/WBf7,2025-09-26T04:11:04.067,1,Common,SUP053,Action,,Revered,,,0.01,0.2,0.75,0.04,,Normal,2,2,Attack,6,2,
653945,Who's the Tough Guy? (Yellow),Whos the Tough Guy Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653945_200w.jpg,62,24371,https://cpt.tcgcsv.com/WBf7,2025-09-26T04:11:04.067,1,Common,SUP053,Action,,Revered,,,0.02,0.25,4.99,0.22,,Rainbow Foil,2,2,Attack,6,2,
653946,Who's the Tough Guy? (Blue),Whos the Tough Guy Blue,https://tcgplayer-cdn.tcgplayer.com/product/653946_200w.jpg,62,24371,https://cpt.tcgcsv.com/XBf7,2025-09-26T04:11:04.067,1,Common,SUP054,Action,,Revered,,,0.1,0.28,4.99,0.28,,Rainbow Foil,2,3,Attack,5,2,
653946,Who's the Tough Guy? (Blue),Whos the Tough Guy Blue,https://tcgplayer-cdn.tcgplayer.com/product/653946_200w.jpg,62,24371,https://cpt.tcgcsv.com/XBf7,2025-09-26T04:11:04.067,1,Common,SUP054,Action,,Revered,,,0.01,0.15,0.75,0.02,,Normal,2,3,Attack,5,2,
653947,Cheers!,Cheers,https://tcgplayer-cdn.tcgplayer.com/product/653947_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZBf7,2025-09-26T04:11:04.067,1,Common,SUP055,Action,,Revered,,,0.1,0.29,4.99,0.29,,Rainbow Foil,0,3,Aura,,3,
653947,Cheers!,Cheers,https://tcgplayer-cdn.tcgplayer.com/product/653947_200w.jpg,62,24371,https://cpt.tcgcsv.com/ZBf7,2025-09-26T04:11:04.067,1,Common,SUP055,Action,,Revered,,,0.01,0.15,0.75,0.09,,Normal,0,3,Aura,,3,
653948,Heroic Grit,Heroic Grit,https://tcgplayer-cdn.tcgplayer.com/product/653948_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Bf7,2025-09-26T04:11:04.067,1,Common,SUP056,Action,,Revered,,,0.06,0.3,11.9,0.29,,Rainbow Foil,0,2,,,2,
653948,Heroic Grit,Heroic Grit,https://tcgplayer-cdn.tcgplayer.com/product/653948_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Bf7,2025-09-26T04:11:04.067,1,Common,SUP056,Action,,Revered,,,0.01,0.15,0.75,0.1,,Normal,0,2,,,2,
653949,Humble Entrance,Humble Entrance,https://tcgplayer-cdn.tcgplayer.com/product/653949_200w.jpg,62,24371,https://cpt.tcgcsv.com/_Bf7,2025-09-26T04:11:04.067,1,Common,SUP060,Action,,Revered,,,0.06,0.28,4.99,0.28,,Rainbow Foil,0,3,,,2,
653949,Humble Entrance,Humble Entrance,https://tcgplayer-cdn.tcgplayer.com/product/653949_200w.jpg,62,24371,https://cpt.tcgcsv.com/_Bf7,2025-09-26T04:11:04.067,1,Common,SUP060,Action,,Revered,,,0.01,0.2,0.75,0.09,,Normal,0,3,,,2,
653950,Darling of the Crowd,Darling of the Crowd,https://tcgplayer-cdn.tcgplayer.com/product/653950_200w.jpg,62,24371,https://cpt.tcgcsv.com/0Cf7,2025-09-26T04:11:04.067,1,Common,SUP061,Block,,Revered,,,0.15,0.29,4.99,0.29,,Rainbow Foil,,2,,,3,
653950,Darling of the Crowd,Darling of the Crowd,https://tcgplayer-cdn.tcgplayer.com/product/653950_200w.jpg,62,24371,https://cpt.tcgcsv.com/0Cf7,2025-09-26T04:11:04.067,1,Common,SUP061,Block,,Revered,,,0.01,0.2,0.99,0.03,,Normal,,2,,,3,
653951,Not So Mighty,Not So Mighty,https://tcgplayer-cdn.tcgplayer.com/product/653951_200w.jpg,62,24371,https://cpt.tcgcsv.com/2Cf7,2025-09-26T04:11:04.067,1,Common,SUP062,Block,,Revered,,,0.01,0.25,4.99,0.21,,Rainbow Foil,,3,,,2,
653951,Not So Mighty,Not So Mighty,https://tcgplayer-cdn.tcgplayer.com/product/653951_200w.jpg,62,24371,https://cpt.tcgcsv.com/2Cf7,2025-09-26T04:11:04.067,1,Common,SUP062,Block,,Revered,,,0.01,0.15,0.75,0.03,,Normal,,3,,,2,
