productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCardSubType,extTalent,extCost,extPitchValue,extDefenseValue,extPower,extFlavorText
612644,Smoke Out (Red),Smoke Out Red,https://tcgplayer-cdn.tcgplayer.com/product/612644_200w.jpg,62,23815,https://cpt.tcgcsv.com/V3W6,2025-01-31T05:10:13.37,1,0.08,0.2,1.47,0.13,,Normal,Common,HNT162,Defense Reaction,,,,,Draconic,0,1,3,,
612644,Smoke Out (Red),Smoke Out Red,https://tcgplayer-cdn.tcgplayer.com/product/612644_200w.jpg,62,23815,https://cpt.tcgcsv.com/V3W6,2025-01-31T05:10:13.37,1,0.11,0.3,2.01,0.26,,Rainbow Foil,Common,HNT162,Defense Reaction,,,,,Draconic,0,1,3,,
612645,Blessing of Vynserakai (Red),Blessing of Vynserakai Red,https://tcgplayer-cdn.tcgplayer.com/product/612645_200w.jpg,62,23815,https://cpt.tcgcsv.com/W3W6,2025-01-31T05:10:13.37,1,0.03,0.2,1.43,0.12,,Normal,Common,HNT163,Action,,,,Aura,Draconic,0,1,2,,
612645,Blessing of Vynserakai (Red),Blessing of Vynserakai Red,https://tcgplayer-cdn.tcgplayer.com/product/612645_200w.jpg,62,23815,https://cpt.tcgcsv.com/W3W6,2025-01-31T05:10:13.37,1,0.15,0.28,5.0,0.28,,Rainbow Foil,Common,HNT163,Action,,,,Aura,Draconic,0,1,2,,
612646,Pledge Fealty (Red),Pledge Fealty Red,https://tcgplayer-cdn.tcgplayer.com/product/612646_200w.jpg,62,23815,https://cpt.tcgcsv.com/X3W6,2025-01-31T05:10:13.37,1,0.15,0.25,5.0,0.24,,Rainbow Foil,Common,HNT164,Instant,,,,,Draconic,0,1,,,
612646,Pledge Fealty (Red),Pledge Fealty Red,https://tcgplayer-cdn.tcgplayer.com/product/612646_200w.jpg,62,23815,https://cpt.tcgcsv.com/X3W6,2025-01-31T05:10:13.37,1,0.05,0.16,1.43,0.09,,Normal,Common,HNT164,Instant,,,,,Draconic,0,1,,,
612647,Tooth of the Dragon (Red),Tooth of the Dragon Red,https://tcgplayer-cdn.tcgplayer.com/product/612647_200w.jpg,62,23815,https://cpt.tcgcsv.com/Z3W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.43,0.12,,Normal,Common,HNT166,Instant,,,,,Draconic,0,1,,,
612647,Tooth of the Dragon (Red),Tooth of the Dragon Red,https://tcgplayer-cdn.tcgplayer.com/product/612647_200w.jpg,62,23815,https://cpt.tcgcsv.com/Z3W6,2025-01-31T05:10:13.37,1,0.09,0.25,2.99,0.18,,Rainbow Foil,Common,HNT166,Instant,,,,,Draconic,0,1,,,
612648,Blood Splattered Vest,Blood Splattered Vest,https://tcgplayer-cdn.tcgplayer.com/product/612648_200w.jpg,62,23815,https://cpt.tcgcsv.com/-3W6,2025-01-31T05:10:13.37,1,42.78,58.77,94.53,54.84,,Rainbow Foil,Legendary,HNT168,Equipment,Ninja;Assassin,,,Chest,,,,1,,
612649,Leap Frog Vocal Sac,Leap Frog Vocal Sac,https://tcgplayer-cdn.tcgplayer.com/product/612649_200w.jpg,62,23815,https://cpt.tcgcsv.com/_3W6,2025-01-31T05:10:13.37,1,0.23,0.58,1.5,0.32,,Cold Foil,Common,HNT169,Equipment,Ninja;Assassin,,,Head,,,,1,,
612649,Leap Frog Vocal Sac,Leap Frog Vocal Sac,https://tcgplayer-cdn.tcgplayer.com/product/612649_200w.jpg,62,23815,https://cpt.tcgcsv.com/_3W6,2025-01-31T05:10:13.37,1,0.01,0.16,1.39,0.06,,Normal,Common,HNT169,Equipment,Ninja;Assassin,,,Head,,,,1,,
612650,Leap Frog Slime Skin,Leap Frog Slime Skin,https://tcgplayer-cdn.tcgplayer.com/product/612650_200w.jpg,62,23815,https://cpt.tcgcsv.com/05W6,2025-01-31T05:10:13.37,1,0.01,0.16,1.39,0.05,,Normal,Common,HNT170,Equipment,Ninja;Assassin,,,Chest,,,,1,,
612650,Leap Frog Slime Skin,Leap Frog Slime Skin,https://tcgplayer-cdn.tcgplayer.com/product/612650_200w.jpg,62,23815,https://cpt.tcgcsv.com/05W6,2025-01-31T05:10:13.37,1,0.3,0.5,9.95,0.39,,Cold Foil,Common,HNT170,Equipment,Ninja;Assassin,,,Chest,,,,1,,
612651,Leap Frog Gloves,Leap Frog Gloves,https://tcgplayer-cdn.tcgplayer.com/product/612651_200w.jpg,62,23815,https://cpt.tcgcsv.com/25W6,2025-01-31T05:10:13.37,1,0.25,0.69,9.95,0.35,,Cold Foil,Common,HNT171,Equipment,Ninja;Assassin,,,Arms,,,,1,,
612651,Leap Frog Gloves,Leap Frog Gloves,https://tcgplayer-cdn.tcgplayer.com/product/612651_200w.jpg,62,23815,https://cpt.tcgcsv.com/25W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.0,0.04,,Normal,Common,HNT171,Equipment,Ninja;Assassin,,,Arms,,,,1,,
612652,Leap Frog Leggings,Leap Frog Leggings,https://tcgplayer-cdn.tcgplayer.com/product/612652_200w.jpg,62,23815,https://cpt.tcgcsv.com/35W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.39,0.06,,Normal,Common,HNT172,Equipment,Ninja;Assassin,,,Legs,,,,1,,
612652,Leap Frog Leggings,Leap Frog Leggings,https://tcgplayer-cdn.tcgplayer.com/product/612652_200w.jpg,62,23815,https://cpt.tcgcsv.com/35W6,2025-01-31T05:10:13.37,1,0.2,0.5,9.99,0.39,,Cold Foil,Common,HNT172,Equipment,Ninja;Assassin,,,Legs,,,,1,,
612653,Danger Digits,Danger Digits,https://tcgplayer-cdn.tcgplayer.com/product/612653_200w.jpg,62,23815,https://cpt.tcgcsv.com/55W6,2025-01-31T05:10:13.37,1,0.73,1.63,9.99,0.9,,Cold Foil,Common,HNT173,Equipment,Ninja;Assassin,,,Arms,,,,0,,
612653,Danger Digits,Danger Digits,https://tcgplayer-cdn.tcgplayer.com/product/612653_200w.jpg,62,23815,https://cpt.tcgcsv.com/55W6,2025-01-31T05:10:13.37,1,0.1,0.2,1.48,0.12,,Normal,Common,HNT173,Equipment,Ninja;Assassin,,,Arms,,,,0,,
612654,Pain in the Backside,Pain in the Backside,https://tcgplayer-cdn.tcgplayer.com/product/612654_200w.jpg,62,23815,https://cpt.tcgcsv.com/65W6,2025-01-31T05:10:13.37,1,28.72,30.0,41.72,26.75,,Normal,Majestic,HNT174,Action,Ninja;Assassin,,,Attack,,0,1,2,3,
612654,Pain in the Backside,Pain in the Backside,https://tcgplayer-cdn.tcgplayer.com/product/612654_200w.jpg,62,23815,https://cpt.tcgcsv.com/65W6,2025-01-31T05:10:13.37,1,26.89,31.9,35.0,28.74,,Rainbow Foil,Majestic,HNT174,Action,Ninja;Assassin,,,Attack,,0,1,2,3,
612655,Throw Dagger,Throw Dagger,https://tcgplayer-cdn.tcgplayer.com/product/612655_200w.jpg,62,23815,https://cpt.tcgcsv.com/75W6,2025-01-31T05:10:13.37,1,15.08,16.72,22.4,14.88,,Rainbow Foil,Majestic,HNT175,Attack Reaction,Ninja;Assassin,,,,,0,3,3,,
612655,Throw Dagger,Throw Dagger,https://tcgplayer-cdn.tcgplayer.com/product/612655_200w.jpg,62,23815,https://cpt.tcgcsv.com/75W6,2025-01-31T05:10:13.37,1,12.45,14.01,20.18,12.95,,Normal,Majestic,HNT175,Attack Reaction,Ninja;Assassin,,,,,0,3,3,,
612656,Cut Through (Red),Cut Through Red,https://tcgplayer-cdn.tcgplayer.com/product/612656_200w.jpg,62,23815,https://cpt.tcgcsv.com/85W6,2025-01-31T05:10:13.37,1,0.1,0.25,1.96,0.25,,Normal,Rare,HNT176,Action,Ninja;Assassin,,,Attack,,0,1,2,3,
612656,Cut Through (Red),Cut Through Red,https://tcgplayer-cdn.tcgplayer.com/product/612656_200w.jpg,62,23815,https://cpt.tcgcsv.com/85W6,2025-01-31T05:10:13.37,1,0.4,0.81,5.0,0.7,,Rainbow Foil,Rare,HNT176,Action,Ninja;Assassin,,,Attack,,0,1,2,3,
612657,Cut Through (Yellow),Cut Through Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612657_200w.jpg,62,23815,https://cpt.tcgcsv.com/95W6,2025-01-31T05:10:13.37,1,0.2,0.35,5.0,0.36,,Rainbow Foil,Rare,HNT177,Action,Ninja;Assassin,,,Attack,,0,2,2,2,
612657,Cut Through (Yellow),Cut Through Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612657_200w.jpg,62,23815,https://cpt.tcgcsv.com/95W6,2025-01-31T05:10:13.37,1,0.01,0.25,1.39,0.07,,Normal,Rare,HNT177,Action,Ninja;Assassin,,,Attack,,0,2,2,2,
612658,Cut Through (Blue),Cut Through Blue,https://tcgplayer-cdn.tcgplayer.com/product/612658_200w.jpg,62,23815,https://cpt.tcgcsv.com/b5W6,2025-01-31T05:10:13.37,1,0.05,0.3,5.0,0.29,,Rainbow Foil,Rare,HNT178,Action,Ninja;Assassin,,,Attack,,0,3,2,1,
612658,Cut Through (Blue),Cut Through Blue,https://tcgplayer-cdn.tcgplayer.com/product/612658_200w.jpg,62,23815,https://cpt.tcgcsv.com/b5W6,2025-01-31T05:10:13.37,1,0.04,0.25,1.42,0.12,,Normal,Rare,HNT178,Action,Ninja;Assassin,,,Attack,,0,3,2,1,
612659,Up Sticks and Run (Red),Up Sticks and Run Red,https://tcgplayer-cdn.tcgplayer.com/product/612659_200w.jpg,62,23815,https://cpt.tcgcsv.com/c5W6,2025-01-31T05:10:13.37,1,0.24,0.5,1.64,0.34,,Normal,Rare,HNT179,Action,Ninja;Assassin,,,,,0,1,2,,
612659,Up Sticks and Run (Red),Up Sticks and Run Red,https://tcgplayer-cdn.tcgplayer.com/product/612659_200w.jpg,62,23815,https://cpt.tcgcsv.com/c5W6,2025-01-31T05:10:13.37,1,5.57,8.47,8.49,5.57,,Rainbow Foil,Rare,HNT179,Action,Ninja;Assassin,,,,,0,1,2,,
612660,Up Sticks and Run (Yellow),Up Sticks and Run Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612660_200w.jpg,62,23815,https://cpt.tcgcsv.com/d5W6,2025-01-31T05:10:13.37,1,0.09,0.25,1.48,0.16,,Normal,Rare,HNT180,Action,Ninja;Assassin,,,,,0,2,2,,
612660,Up Sticks and Run (Yellow),Up Sticks and Run Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612660_200w.jpg,62,23815,https://cpt.tcgcsv.com/d5W6,2025-01-31T05:10:13.37,1,0.15,0.5,2.49,0.46,,Rainbow Foil,Rare,HNT180,Action,Ninja;Assassin,,,,,0,2,2,,
612661,Up Sticks and Run (Blue),Up Sticks and Run Blue,https://tcgplayer-cdn.tcgplayer.com/product/612661_200w.jpg,62,23815,https://cpt.tcgcsv.com/f5W6,2025-01-31T05:10:13.37,1,0.05,0.84,2.49,0.67,,Rainbow Foil,Rare,HNT181,Action,Ninja;Assassin,,,,,0,3,2,,
612661,Up Sticks and Run (Blue),Up Sticks and Run Blue,https://tcgplayer-cdn.tcgplayer.com/product/612661_200w.jpg,62,23815,https://cpt.tcgcsv.com/f5W6,2025-01-31T05:10:13.37,1,0.05,0.25,1.9,0.18,,Normal,Rare,HNT181,Action,Ninja;Assassin,,,,,0,3,2,,
612662,Pick Up the Point (Red),Pick Up the Point Red,https://tcgplayer-cdn.tcgplayer.com/product/612662_200w.jpg,62,23815,https://cpt.tcgcsv.com/g5W6,2025-01-31T05:10:13.37,1,0.25,0.48,5.0,0.42,,Rainbow Foil,Common,HNT182,Action,Ninja;Assassin,,,Attack,,0,1,2,3,
612662,Pick Up the Point (Red),Pick Up the Point Red,https://tcgplayer-cdn.tcgplayer.com/product/612662_200w.jpg,62,23815,https://cpt.tcgcsv.com/g5W6,2025-01-31T05:10:13.37,1,0.05,0.25,0.86,0.16,,Normal,Common,HNT182,Action,Ninja;Assassin,,,Attack,,0,1,2,3,
612663,Pick Up the Point (Yellow),Pick Up the Point Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612663_200w.jpg,62,23815,https://cpt.tcgcsv.com/h5W6,2025-01-31T05:10:13.37,1,0.03,0.24,1.45,0.12,,Normal,Common,HNT183,Action,Ninja;Assassin,,,Attack,,0,2,2,2,
612663,Pick Up the Point (Yellow),Pick Up the Point Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612663_200w.jpg,62,23815,https://cpt.tcgcsv.com/h5W6,2025-01-31T05:10:13.37,1,0.15,0.25,5.0,0.2,,Rainbow Foil,Common,HNT183,Action,Ninja;Assassin,,,Attack,,0,2,2,2,
612664,Pick Up the Point (Blue),Pick Up the Point Blue,https://tcgplayer-cdn.tcgplayer.com/product/612664_200w.jpg,62,23815,https://cpt.tcgcsv.com/j5W6,2025-01-31T05:10:13.37,1,0.15,0.27,5.0,0.24,,Rainbow Foil,Common,HNT184,Action,Ninja;Assassin,,,Attack,,0,3,2,1,
612664,Pick Up the Point (Blue),Pick Up the Point Blue,https://tcgplayer-cdn.tcgplayer.com/product/612664_200w.jpg,62,23815,https://cpt.tcgcsv.com/j5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.46,0.13,,Normal,Common,HNT184,Action,Ninja;Assassin,,,Attack,,0,3,2,1,
612665,Poisoned Blade (Red),Poisoned Blade Red,https://tcgplayer-cdn.tcgplayer.com/product/612665_200w.jpg,62,23815,https://cpt.tcgcsv.com/k5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.45,0.11,,Normal,Common,HNT185,Action,Ninja;Assassin,,,Attack,,1,1,2,3,
612665,Poisoned Blade (Red),Poisoned Blade Red,https://tcgplayer-cdn.tcgplayer.com/product/612665_200w.jpg,62,23815,https://cpt.tcgcsv.com/k5W6,2025-01-31T05:10:13.37,1,0.1,0.26,5.0,0.22,,Rainbow Foil,Common,HNT185,Action,Ninja;Assassin,,,Attack,,1,1,2,3,
612666,Poisoned Blade (Yellow),Poisoned Blade Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612666_200w.jpg,62,23815,https://cpt.tcgcsv.com/l5W6,2025-01-31T05:10:13.37,1,0.02,0.2,1.43,0.09,,Normal,Common,HNT186,Action,Ninja;Assassin,,,Attack,,1,2,2,2,
612666,Poisoned Blade (Yellow),Poisoned Blade Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612666_200w.jpg,62,23815,https://cpt.tcgcsv.com/l5W6,2025-01-31T05:10:13.37,1,0.1,0.25,5.0,0.24,,Rainbow Foil,Common,HNT186,Action,Ninja;Assassin,,,Attack,,1,2,2,2,
612667,Poisoned Blade (Blue),Poisoned Blade Blue,https://tcgplayer-cdn.tcgplayer.com/product/612667_200w.jpg,62,23815,https://cpt.tcgcsv.com/m5W6,2025-01-31T05:10:13.37,1,0.12,0.25,5.0,0.22,,Rainbow Foil,Common,HNT187,Action,Ninja;Assassin,,,Attack,,1,3,2,1,
612667,Poisoned Blade (Blue),Poisoned Blade Blue,https://tcgplayer-cdn.tcgplayer.com/product/612667_200w.jpg,62,23815,https://cpt.tcgcsv.com/m5W6,2025-01-31T05:10:13.37,1,0.02,0.15,1.4,0.12,,Normal,Common,HNT187,Action,Ninja;Assassin,,,Attack,,1,3,2,1,
612668,Throw Yourself at Them (Red),Throw Yourself at Them Red,https://tcgplayer-cdn.tcgplayer.com/product/612668_200w.jpg,62,23815,https://cpt.tcgcsv.com/n5W6,2025-01-31T05:10:13.37,1,0.15,0.25,1.69,0.2,,Rainbow Foil,Common,HNT188,Action,Ninja;Assassin,,,Attack,,1,1,2,3,
612668,Throw Yourself at Them (Red),Throw Yourself at Them Red,https://tcgplayer-cdn.tcgplayer.com/product/612668_200w.jpg,62,23815,https://cpt.tcgcsv.com/n5W6,2025-01-31T05:10:13.37,1,0.03,0.15,1.41,0.07,,Normal,Common,HNT188,Action,Ninja;Assassin,,,Attack,,1,1,2,3,
612669,Throw Yourself at Them (Yellow),Throw Yourself at Them Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612669_200w.jpg,62,23815,https://cpt.tcgcsv.com/p5W6,2025-01-31T05:10:13.37,1,0.04,0.15,1.42,0.1,,Normal,Common,HNT189,Action,Ninja;Assassin,,,Attack,,1,2,2,2,
612669,Throw Yourself at Them (Yellow),Throw Yourself at Them Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612669_200w.jpg,62,23815,https://cpt.tcgcsv.com/p5W6,2025-01-31T05:10:13.37,1,0.03,0.25,1.0,0.2,,Rainbow Foil,Common,HNT189,Action,Ninja;Assassin,,,Attack,,1,2,2,2,
612670,Throw Yourself at Them (Blue),Throw Yourself at Them Blue,https://tcgplayer-cdn.tcgplayer.com/product/612670_200w.jpg,62,23815,https://cpt.tcgcsv.com/q5W6,2025-01-31T05:10:13.37,1,0.15,0.25,1.69,0.22,,Rainbow Foil,Common,HNT190,Action,Ninja;Assassin,,,Attack,,1,3,2,1,
612670,Throw Yourself at Them (Blue),Throw Yourself at Them Blue,https://tcgplayer-cdn.tcgplayer.com/product/612670_200w.jpg,62,23815,https://cpt.tcgcsv.com/q5W6,2025-01-31T05:10:13.37,1,0.03,0.2,1.41,0.09,,Normal,Common,HNT190,Action,Ninja;Assassin,,,Attack,,1,3,2,1,
612671,Lair of the Spider (Red),Lair of the Spider Red,https://tcgplayer-cdn.tcgplayer.com/product/612671_200w.jpg,62,23815,https://cpt.tcgcsv.com/r5W6,2025-01-31T05:10:13.37,1,0.03,0.2,1.43,0.12,,Normal,Common,HNT191,Defense Reaction,Ninja;Assassin,,,Trap,,0,1,3,,
612671,Lair of the Spider (Red),Lair of the Spider Red,https://tcgplayer-cdn.tcgplayer.com/product/612671_200w.jpg,62,23815,https://cpt.tcgcsv.com/r5W6,2025-01-31T05:10:13.37,1,0.14,0.31,5.0,0.23,,Rainbow Foil,Common,HNT191,Defense Reaction,Ninja;Assassin,,,Trap,,0,1,3,,
612672,Red Alert Visor,Red Alert Visor,https://tcgplayer-cdn.tcgplayer.com/product/612672_200w.jpg,62,23815,https://cpt.tcgcsv.com/s5W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.39,0.07,,Normal,Common,HNT192,Equipment,Warrior;Assassin,,,Head,,,,1,,
612672,Red Alert Visor,Red Alert Visor,https://tcgplayer-cdn.tcgplayer.com/product/612672_200w.jpg,62,23815,https://cpt.tcgcsv.com/s5W6,2025-01-31T05:10:13.37,1,0.2,0.41,9.99,0.4,,Cold Foil,Common,HNT192,Equipment,Warrior;Assassin,,,Head,,,,1,,
612673,Red Alert Vest,Red Alert Vest,https://tcgplayer-cdn.tcgplayer.com/product/612673_200w.jpg,62,23815,https://cpt.tcgcsv.com/t5W6,2025-01-31T05:10:13.37,1,0.42,0.57,4.5,0.53,,Cold Foil,Common,HNT193,Equipment,Warrior;Assassin,,,Chest,,,,1,,
612673,Red Alert Vest,Red Alert Vest,https://tcgplayer-cdn.tcgplayer.com/product/612673_200w.jpg,62,23815,https://cpt.tcgcsv.com/t5W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.39,0.07,,Normal,Common,HNT193,Equipment,Warrior;Assassin,,,Chest,,,,1,,
612674,Red Alert Gloves,Red Alert Gloves,https://tcgplayer-cdn.tcgplayer.com/product/612674_200w.jpg,62,23815,https://cpt.tcgcsv.com/v5W6,2025-01-31T05:10:13.37,1,0.15,0.67,4.95,0.39,,Cold Foil,Common,HNT194,Equipment,Warrior;Assassin,,,Arms,,,,1,,
612674,Red Alert Gloves,Red Alert Gloves,https://tcgplayer-cdn.tcgplayer.com/product/612674_200w.jpg,62,23815,https://cpt.tcgcsv.com/v5W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.39,0.08,,Normal,Common,HNT194,Equipment,Warrior;Assassin,,,Arms,,,,1,,
612675,Red Alert Boots,Red Alert Boots,https://tcgplayer-cdn.tcgplayer.com/product/612675_200w.jpg,62,23815,https://cpt.tcgcsv.com/w5W6,2025-01-31T05:10:13.37,1,0.01,0.15,1.39,0.04,,Normal,Common,HNT195,Equipment,Warrior;Assassin,,,Legs,,,,1,,
612675,Red Alert Boots,Red Alert Boots,https://tcgplayer-cdn.tcgplayer.com/product/612675_200w.jpg,62,23815,https://cpt.tcgcsv.com/w5W6,2025-01-31T05:10:13.37,1,0.13,0.51,3.33,0.43,,Cold Foil,Common,HNT195,Equipment,Warrior;Assassin,,,Legs,,,,1,,
612676,Starting Point,Starting Point,https://tcgplayer-cdn.tcgplayer.com/product/612676_200w.jpg,62,23815,https://cpt.tcgcsv.com/x5W6,2025-01-31T05:10:13.37,1,7.49,11.2,12.0,7.24,,Cold Foil,Common,HNT196,Equipment,Warrior;Assassin,,,Legs,,,,0,,
612676,Starting Point,Starting Point,https://tcgplayer-cdn.tcgplayer.com/product/612676_200w.jpg,62,23815,https://cpt.tcgcsv.com/x5W6,2025-01-31T05:10:13.37,1,0.03,0.15,1.42,0.08,,Normal,Common,HNT196,Equipment,Warrior;Assassin,,,Legs,,,,0,,
612677,Perforate,Perforate,https://tcgplayer-cdn.tcgplayer.com/product/612677_200w.jpg,62,23815,https://cpt.tcgcsv.com/z5W6,2025-01-31T05:10:13.37,1,3.39,4.23,9.99,4.08,,Rainbow Foil,Majestic,HNT197,Attack Reaction,Warrior;Assassin,,,,,1,2,3,,
612677,Perforate,Perforate,https://tcgplayer-cdn.tcgplayer.com/product/612677_200w.jpg,62,23815,https://cpt.tcgcsv.com/z5W6,2025-01-31T05:10:13.37,1,0.83,2.5,14.95,1.14,,Normal,Majestic,HNT197,Attack Reaction,Warrior;Assassin,,,,,1,2,3,,
612678,Savor Bloodshed,Savor Bloodshed,https://tcgplayer-cdn.tcgplayer.com/product/612678_200w.jpg,62,23815,https://cpt.tcgcsv.com/B5W6,2025-01-31T05:10:13.37,1,22.95,23.97,25.49,16.85,,Normal,Majestic,HNT198,Action,Warrior;Assassin,,,,,0,1,3,,
612678,Savor Bloodshed,Savor Bloodshed,https://tcgplayer-cdn.tcgplayer.com/product/612678_200w.jpg,62,23815,https://cpt.tcgcsv.com/B5W6,2025-01-31T05:10:13.37,1,20.7,27.0,49.99,22.62,,Rainbow Foil,Majestic,HNT198,Action,Warrior;Assassin,,,,,0,1,3,,
612679,To the Point (Red),To the Point Red,https://tcgplayer-cdn.tcgplayer.com/product/612679_200w.jpg,62,23815,https://cpt.tcgcsv.com/C5W6,2025-03-03T17:26:30.86,1,0.41,0.59,3.0,0.57,,Rainbow Foil,Rare,,,,,,,,,,,,
612679,To the Point (Red),To the Point Red,https://tcgplayer-cdn.tcgplayer.com/product/612679_200w.jpg,62,23815,https://cpt.tcgcsv.com/C5W6,2025-03-03T17:26:30.86,1,0.05,0.25,1.49,0.2,,Normal,Rare,,,,,,,,,,,,
612680,To the Point (Yellow),To the Point Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612680_200w.jpg,62,23815,https://cpt.tcgcsv.com/D5W6,2025-01-31T05:10:13.37,1,0.01,0.22,1.43,0.1,,Normal,Rare,HNT200,Attack Reaction,Warrior;Assassin,,,,,0,2,2,,
612680,To the Point (Yellow),To the Point Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612680_200w.jpg,62,23815,https://cpt.tcgcsv.com/D5W6,2025-01-31T05:10:13.37,1,0.05,0.3,1.0,0.25,,Rainbow Foil,Rare,HNT200,Attack Reaction,Warrior;Assassin,,,,,0,2,2,,
612681,To the Point (Blue),To the Point Blue,https://tcgplayer-cdn.tcgplayer.com/product/612681_200w.jpg,62,23815,https://cpt.tcgcsv.com/F5W6,2025-01-31T05:10:13.37,1,0.01,0.25,1.0,0.13,,Normal,Rare,HNT201,Attack Reaction,Warrior;Assassin,,,,,0,3,2,,
612681,To the Point (Blue),To the Point Blue,https://tcgplayer-cdn.tcgplayer.com/product/612681_200w.jpg,62,23815,https://cpt.tcgcsv.com/F5W6,2025-01-31T05:10:13.37,1,0.15,0.4,1.54,0.24,,Rainbow Foil,Rare,HNT201,Attack Reaction,Warrior;Assassin,,,,,0,3,2,,
612682,Cut from the Same Cloth (Red),Cut from the Same Cloth Red,https://tcgplayer-cdn.tcgplayer.com/product/612682_200w.jpg,62,23815,https://cpt.tcgcsv.com/G5W6,2025-01-31T05:10:13.37,1,8.49,9.97,9.99,6.46,,Rainbow Foil,Rare,HNT202,Action,Warrior;Assassin,,,,,0,1,2,,
612682,Cut from the Same Cloth (Red),Cut from the Same Cloth Red,https://tcgplayer-cdn.tcgplayer.com/product/612682_200w.jpg,62,23815,https://cpt.tcgcsv.com/G5W6,2025-01-31T05:10:13.37,1,0.1,0.35,15.0,0.27,,Normal,Rare,HNT202,Action,Warrior;Assassin,,,,,0,1,2,,
612683,Cut from the Same Cloth (Yellow),Cut from the Same Cloth Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612683_200w.jpg,62,23815,https://cpt.tcgcsv.com/H5W6,2025-01-31T05:10:13.37,1,0.05,0.24,1.45,0.11,,Normal,Rare,HNT203,Action,Warrior;Assassin,,,,,0,2,2,,
612683,Cut from the Same Cloth (Yellow),Cut from the Same Cloth Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612683_200w.jpg,62,23815,https://cpt.tcgcsv.com/H5W6,2025-01-31T05:10:13.37,1,0.25,0.44,5.0,0.39,,Rainbow Foil,Rare,HNT203,Action,Warrior;Assassin,,,,,0,2,2,,
612684,Cut from the Same Cloth (Blue),Cut from the Same Cloth Blue,https://tcgplayer-cdn.tcgplayer.com/product/612684_200w.jpg,62,23815,https://cpt.tcgcsv.com/J5W6,2025-01-31T05:10:13.37,1,0.15,0.5,17.45,0.34,,Rainbow Foil,Rare,HNT204,Action,Warrior;Assassin,,,,,0,3,2,,
612684,Cut from the Same Cloth (Blue),Cut from the Same Cloth Blue,https://tcgplayer-cdn.tcgplayer.com/product/612684_200w.jpg,62,23815,https://cpt.tcgcsv.com/J5W6,2025-01-31T05:10:13.37,1,0.03,0.25,1.43,0.1,,Normal,Rare,HNT204,Action,Warrior;Assassin,,,,,0,3,2,,
612685,Incision (Red),Incision Red,https://tcgplayer-cdn.tcgplayer.com/product/612685_200w.jpg,62,23815,https://cpt.tcgcsv.com/K5W6,2025-01-31T05:10:13.37,1,0.03,0.16,1.43,0.1,,Normal,Common,HNT205,Attack Reaction,Warrior;Assassin,,,,,0,1,3,,
612685,Incision (Red),Incision Red,https://tcgplayer-cdn.tcgplayer.com/product/612685_200w.jpg,62,23815,https://cpt.tcgcsv.com/K5W6,2025-01-31T05:10:13.37,1,0.15,0.25,5.0,0.25,,Rainbow Foil,Common,HNT205,Attack Reaction,Warrior;Assassin,,,,,0,1,3,,
612686,Incision (Yellow),Incision Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612686_200w.jpg,62,23815,https://cpt.tcgcsv.com/L5W6,2025-01-31T05:10:13.37,1,0.1,0.25,5.0,0.21,,Rainbow Foil,Common,HNT206,Attack Reaction,Warrior;Assassin,,,,,0,2,3,,
612686,Incision (Yellow),Incision Yellow,https://tcgplayer-cdn.tcgplayer.com/product/612686_200w.jpg,62,23815,https://cpt.tcgcsv.com/L5W6,2025-01-31T05:10:13.37,1,0.04,0.2,0.77,0.08,,Normal,Common,HNT206,Attack Reaction,Warrior;Assassin,,,,,0,2,3,,
612687,Incision (Blue),Incision Blue,https://tcgplayer-cdn.tcgplayer.com/product/612687_200w.jpg,62,23815,https://cpt.tcgcsv.com/M5W6,2025-01-31T05:10:13.37,1,0.05,0.2,1.47,0.15,,Normal,Common,HNT207,Attack Reaction,Warrior;Assassin,,,,,0,3,3,,
